band,reporter_call,reporter_grid,latitude,longitude,spots_24h,spots_72h,spots_168h,active_days_24h,active_days_72h,active_days_168h,first_seen_168h,last_seen_168h
21,AE0EW,DN70,40.479,-105.042,0,0,11,0,0,2,2026-07-10 17:54:00,2026-07-13 03:54:00
21,AE0GQ,DM79OP,39.646,-104.792,16,41,59,2,4,6,2026-07-12 04:34:00,2026-07-17 16:34:00
21,AE0YH,EN41QN,41.562,-90.625,0,0,103,0,0,1,2026-07-11 15:54:00,2026-07-11 18:20:00
21,AE5AU,EM34RQ,34.688,-92.542,532,1483,2511,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,AE7TF,CN86,46.479,-123.042,124,194,427,2,4,8,2026-07-10 17:54:00,2026-07-17 16:54:00
21,AF7KR,DM45DG,35.271,-111.708,1690,4892,9252,2,4,7,2026-07-11 20:24:00,2026-07-17 16:56:00
21,AH2S,DN30XL,40.479,-112.042,236,359,732,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,AI5OH,EM12KV,32.896,-97.125,0,3,3,0,1,1,2026-07-16 02:10:00,2026-07-16 02:12:00
21,AI5PC,EM15IU,35.854,-97.292,9,9,9,1,1,1,2026-07-17 07:40:00,2026-07-17 08:44:00
21,AI6SL,CM87XI,37.354,-122.042,87,122,202,2,2,4,2026-07-13 10:02:00,2026-07-17 08:52:00
21,AI7NO,CN87WM,47.521,-122.125,0,23,68,0,3,6,2026-07-10 20:14:00,2026-07-16 14:14:00
21,AIRSDR,JN45RT,45.812,9.458,42,151,306,1,2,6,2026-07-11 09:54:00,2026-07-16 18:56:00
21,AJ4AV,EM73TW,33.938,-84.375,42,82,139,2,4,8,2026-07-10 17:06:00,2026-07-17 16:54:00
21,AJ9BM,CM87TR,37.729,-122.375,131,268,562,2,4,8,2026-07-10 17:14:00,2026-07-17 16:58:00
21,AK6RI-1,CM87XI,37.354,-122.042,505,1106,2395,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,AK8DF,EN91MS,41.771,-80.958,34,178,361,2,4,7,2026-07-11 18:14:00,2026-07-17 16:14:00
21,ALLURA,JO90QN,50.562,19.375,6,6,28,1,1,5,2026-07-10 17:34:00,2026-07-17 14:34:00
21,BM2KVV,PL05VC,25.104,121.792,147,505,1184,2,4,8,2026-07-10 17:12:00,2026-07-17 16:46:00
21,BM4AIK/7,PL02DO,22.604,120.292,1,1,1,1,1,1,2026-07-17 08:22:00,2026-07-17 08:22:00
21,BM7GUP,PL02DR,22.729,120.292,33,99,150,2,4,6,2026-07-11 22:14:00,2026-07-17 11:08:00
21,BU2DR,PL04RW,24.938,121.458,0,7,8,0,1,2,2026-07-14 08:54:00,2026-07-15 09:54:00
21,BV0WSPR,PL05QA,25.021,121.375,1,2,2,1,2,2,2026-07-15 09:54:00,2026-07-17 08:34:00
21,BV0WSPR,PL05RA,25.021,121.458,25,61,63,2,4,4,2026-07-14 09:34:00,2026-07-17 11:08:00
21,BV0WSPR,PL05SA,25.021,121.542,15,61,72,1,3,4,2026-07-14 00:20:00,2026-07-17 10:36:00
21,BV7AU,PL02GS,22.771,120.542,34,78,132,1,3,8,2026-07-10 18:52:00,2026-07-17 11:08:00
21,BV7YA,PL02DP,22.646,120.292,8,8,11,1,1,3,2026-07-12 02:34:00,2026-07-17 10:56:00
21,CR7CDF,IM58NM,38.521,-8.875,17,72,235,2,4,8,2026-07-10 17:50:00,2026-07-17 16:58:00
21,CT1ETL/1,IM58OB,38.062,-8.792,131,508,1029,2,4,8,2026-07-10 23:34:00,2026-07-17 16:54:00
21,CT2HMR,IN51WG,41.271,-8.125,0,0,1227,0,0,2,2026-07-11 16:06:00,2026-07-12 09:20:00
21,DA1RGG,JO31,51.479,6.958,148,221,590,2,4,8,2026-07-10 17:36:00,2026-07-17 16:54:00
21,DA1VID,JO31QN,51.562,7.375,367,1269,3515,2,4,8,2026-07-10 17:10:00,2026-07-17 16:54:00
21,DA6AM,JO41SF,51.229,9.542,0,0,45,0,0,1,2026-07-13 06:44:00,2026-07-13 12:18:00
21,DANTEKR,PM37JL,37.479,126.792,5,17,29,1,4,7,2026-07-11 08:54:00,2026-07-17 08:58:00
21,DARCT13,JN47WN,47.562,9.875,1357,4877,11232,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DB0SLK,JO51TX,51.979,11.625,33,50,148,2,3,8,2026-07-10 18:24:00,2026-07-17 16:04:00
21,DB1UJ-1,JO41JR,51.729,8.792,255,869,1542,2,4,8,2026-07-10 22:54:00,2026-07-17 16:22:00
21,DB6WZ-SDR,JO32QD,52.146,7.375,0,0,3,0,0,1,2026-07-13 12:20:00,2026-07-13 13:56:00
21,DC1RDB,JN58SS,48.771,11.542,615,2311,6985,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DC1UL,JO41LV,51.896,8.958,28,59,134,2,3,8,2026-07-10 17:26:00,2026-07-17 16:22:00
21,DC4HP-1,JO43KB,53.062,8.875,510,1581,5175,2,4,8,2026-07-10 17:06:00,2026-07-17 16:56:00
21,DC5AL-R,JO31LK,51.438,6.958,464,1515,4190,2,4,8,2026-07-10 17:06:00,2026-07-17 16:54:00
21,DC7JZB/1,JO62QJ,52.396,13.375,0,4,20,0,1,4,2026-07-11 07:54:00,2026-07-15 16:14:00
21,DC7TO,JO62QK,52.438,13.375,209,770,1972,2,4,8,2026-07-10 17:06:00,2026-07-17 16:34:00
21,DD0MS,JN49AB,49.062,8.042,57,142,353,2,4,8,2026-07-10 19:14:00,2026-07-17 16:34:00
21,DD5XX,JN48PS,48.771,9.292,274,981,3258,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DE0QPG,JO30FK,50.438,6.458,0,130,130,0,2,2,2026-07-14 17:20:00,2026-07-15 13:14:00
21,DF1AJ,JN48FW,48.938,8.458,3,3,3,1,1,1,2026-07-17 14:50:00,2026-07-17 14:58:00
21,DF1DGE,JO31NJ,51.396,7.125,0,52,52,0,1,1,2026-07-15 10:54:00,2026-07-15 11:48:00
21,DF2MG,JN58PT,48.812,11.292,0,0,55,0,0,3,2026-07-10 17:34:00,2026-07-12 07:04:00
21,DF2SY,JN48WK,48.438,9.875,0,2,2,0,1,1,2026-07-16 13:20:00,2026-07-16 13:24:00
21,DF6NN,JO61VB,51.062,13.792,0,0,9,0,0,1,2026-07-11 11:46:00,2026-07-11 12:36:00
21,DF6TV,JN39OM,49.521,7.208,0,1,3,0,1,2,2026-07-13 12:54:00,2026-07-15 12:34:00
21,DF8OE,JO42JR,52.729,8.792,5,15,45,1,2,6,2026-07-10 17:34:00,2026-07-16 18:04:00
21,DG1ATN,JO50KQ,50.688,10.875,355,1144,2504,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
21,DG1ELE,JO30FK,50.438,6.458,883,1148,9228,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DG1GAC,JN68BM,48.521,12.125,0,0,17,0,0,2,2026-07-11 08:34:00,2026-07-13 14:04:00
21,DG1KPC,JO30TT,50.812,7.625,77,100,203,2,4,7,2026-07-11 06:54:00,2026-07-17 16:54:00
21,DG1NDE,JO50PH,50.312,11.292,39,114,369,2,3,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,DG7RF,JO52QI,52.354,11.375,0,0,24,0,0,2,2026-07-11 09:24:00,2026-07-12 16:14:00
21,DG9FEH,JO40JG,50.271,8.792,0,0,26,0,0,2,2026-07-11 18:54:00,2026-07-12 00:16:00
21,DG9MHZ,JN58OB,48.062,11.208,0,0,7,0,0,1,2026-07-13 19:24:00,2026-07-13 19:24:00
21,DH2RAL,JO41LU,51.854,8.958,58,213,701,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,DH2WS,JO30QP,50.646,7.375,0,0,1,0,0,1,2026-07-11 21:50:00,2026-07-11 21:50:00
21,DH2WS,JO30RQ,50.688,7.458,0,0,74,0,0,2,2026-07-11 12:00:00,2026-07-13 20:40:00
21,DH2WS,JO30RR,50.729,7.458,181,572,1310,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
21,DH2WS,JO30SN,50.562,7.542,1,1,1,1,1,1,2026-07-17 02:50:00,2026-07-17 02:50:00
21,DH6YHO,JO31XW,51.938,7.958,437,1730,5703,2,4,8,2026-07-10 17:08:00,2026-07-17 16:54:00
21,DJ2DS/1,JO33SN,53.562,7.542,269,287,287,2,2,2,2026-07-16 13:20:00,2026-07-17 16:58:00
21,DJ2MG,JN48NT,48.812,9.125,15,55,144,2,4,7,2026-07-10 18:34:00,2026-07-17 16:54:00
21,DJ6DK,JN48FW,48.938,8.458,0,3419,11552,0,3,7,2026-07-10 17:00:00,2026-07-16 15:44:00
21,DJ9BS,JN39PR,49.729,7.292,22,141,289,1,3,7,2026-07-11 09:06:00,2026-07-17 15:58:00
21,DK0KK,JO30FK,50.438,6.458,193,212,212,2,2,2,2026-07-16 14:14:00,2026-07-17 16:54:00
21,DK0KK,JO30GU,50.854,6.542,0,180,1534,0,2,6,2026-07-10 17:20:00,2026-07-15 13:26:00
21,DK2AE,JO33OI,53.354,7.208,0,0,1,0,0,1,2026-07-14 09:56:00,2026-07-14 09:56:00
21,DK3WM,JO41RI,51.354,9.458,0,0,55,0,0,1,2026-07-11 11:36:00,2026-07-11 14:50:00
21,DK3XX,JO43UN,53.562,9.708,0,0,34,0,0,2,2026-07-13 08:54:00,2026-07-14 09:36:00
21,DK4RW/1,JO40OE,50.188,9.208,1094,4480,11648,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DK5HH/8,JO43JB,53.062,8.792,3,21,173,2,3,7,2026-07-10 17:06:00,2026-07-17 15:52:00
21,DK6SQ,JN59NK,49.438,11.125,0,0,13,0,0,2,2026-07-12 15:42:00,2026-07-13 14:04:00
21,DK6UG,JN49CM,49.521,8.208,1528,6580,18609,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DK8EY,JO31,51.479,6.958,0,0,9,0,0,1,2026-07-10 17:08:00,2026-07-10 17:34:00
21,DK8FT,JN58OE,48.188,11.208,711,1190,2471,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
21,DK8JP/1,JO31GK,51.438,6.542,297,923,2093,2,4,8,2026-07-10 17:10:00,2026-07-17 16:54:00
21,DK9PA,JO62PL,52.479,13.292,23,40,216,2,3,8,2026-07-10 17:34:00,2026-07-17 14:42:00
21,DL0BR/1,JO43JB,53.062,8.792,498,1614,4277,2,4,8,2026-07-10 17:06:00,2026-07-17 16:58:00
21,DL0PF,JN68RN,48.562,13.458,763,2883,11336,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DL1BAJ,JO43AP,53.646,8.042,272,1006,3005,2,4,8,2026-07-10 17:10:00,2026-07-17 16:52:00
21,DL1GCD/1,JN58OH,48.312,11.208,6,6,993,1,1,4,2026-07-11 05:22:00,2026-07-17 16:58:00
21,DL1GCD/2,JN58OH,48.312,11.208,7,7,829,1,1,4,2026-07-11 04:56:00,2026-07-17 16:58:00
21,DL1JAE,JO60,50.479,12.958,0,0,112,0,0,1,2026-07-12 09:44:00,2026-07-12 12:50:00
21,DL1RMT,JO52SD,52.146,11.542,0,9,9,0,1,1,2026-07-15 14:54:00,2026-07-15 15:00:00
21,DL1XH,JO43LW,53.938,8.958,521,1721,5135,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DL2BQA,JN49BI,49.354,8.125,7,24,59,2,3,6,2026-07-11 07:36:00,2026-07-17 16:34:00
21,DL2DKF,JN48CB,48.062,8.208,0,0,421,0,0,3,2026-07-11 06:06:00,2026-07-13 06:12:00
21,DL2RN,JN68CD,48.146,12.208,2,2,2,1,1,1,2026-07-17 08:54:00,2026-07-17 08:54:00
21,DL2ZZ,JO31LO,51.604,6.958,427,1421,3422,2,4,8,2026-07-10 17:06:00,2026-07-17 16:54:00
21,DL3AS,JO62SN,52.562,13.542,0,0,1,0,0,1,2026-07-12 11:46:00,2026-07-12 11:46:00
21,DL3EL,JO40HD,50.146,8.625,186,874,2791,2,4,8,2026-07-10 17:00:00,2026-07-17 16:46:00
21,DL3FBI,JO40TL,50.479,9.625,0,0,6,0,0,1,2026-07-11 10:54:00,2026-07-11 11:14:00
21,DL3GBE,JN47TT,47.812,9.625,57,83,83,1,1,1,2026-07-16 15:38:00,2026-07-16 18:14:00
21,DL3HRM,JO51XM,51.521,11.958,0,0,518,0,0,4,2026-07-10 17:14:00,2026-07-13 16:54:00
21,DL3TU,JN48MM,48.521,9.042,508,1906,4079,2,4,8,2026-07-10 17:24:00,2026-07-17 16:58:00
21,DL4EAI,JO31JE,51.188,6.792,31,54,355,2,3,7,2026-07-10 17:26:00,2026-07-17 16:06:00
21,DL4EAI,JO31JG,51.271,6.792,5,12,31,2,4,8,2026-07-10 17:34:00,2026-07-17 16:54:00
21,DL4HAO,JO53AS,53.771,10.042,25,87,198,2,4,8,2026-07-10 17:14:00,2026-07-17 16:34:00
21,DL4JR,JO51XK,51.438,11.958,77,259,688,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,DL4MHZ,JN58PT,48.812,11.292,0,8,51,0,1,5,2026-07-11 11:14:00,2026-07-15 17:34:00
21,DL4RU,JN69CR,49.729,12.208,433,1686,4492,2,4,8,2026-07-10 17:02:00,2026-07-17 15:34:00
21,DL4TOM/RX2,JN59IT,49.812,10.708,0,0,1,0,0,1,2026-07-13 19:38:00,2026-07-13 19:38:00
21,DL4XJ,JO42UN,52.562,9.708,1,14,65,1,3,7,2026-07-10 17:14:00,2026-07-17 14:34:00
21,DL4ZBE,JO40BA,50.021,8.125,929,3574,9560,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DL5ABH,JO41UL,51.479,9.708,0,33,33,0,1,1,2026-07-15 14:12:00,2026-07-15 14:26:00
21,DL5SFB,JN48OK,48.438,9.208,0,0,265,0,0,1,2026-07-11 14:04:00,2026-07-11 20:26:00
21,DL5TKL,JN59NS,49.771,11.125,0,0,194,0,0,1,2026-07-11 09:00:00,2026-07-11 11:16:00
21,DL6EBP,JO30DW,50.938,6.292,27,91,215,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,DL6NBB,JN59MP,49.646,11.042,0,4,4,0,1,1,2026-07-16 12:52:00,2026-07-16 12:54:00
21,DL8FBN,JO51AE,51.188,10.042,73,190,573,2,3,8,2026-07-10 17:40:00,2026-07-17 16:54:00
21,DL8FCL,JN49JX,49.979,8.792,0,39,39,0,2,2,2026-07-15 22:14:00,2026-07-16 06:14:00
21,DL8KCW,JO42PB,52.062,9.292,234,309,578,1,2,5,2026-07-10 17:44:00,2026-07-17 12:52:00
21,DL8LDN,JO43XT,53.812,9.958,1,17,58,1,3,7,2026-07-11 07:08:00,2026-07-17 08:36:00
21,DL8SEL,JO31VL,51.479,7.792,22,53,110,2,4,7,2026-07-11 06:34:00,2026-07-17 16:10:00
21,DL9SW,JN58RD,48.146,11.458,259,712,1598,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,DL9ZY,JO30IN,50.562,6.708,0,0,4500,0,0,4,2026-07-10 17:00:00,2026-07-13 20:04:00
21,DM1AC,JO30IV,50.896,6.708,0,7,14,0,2,4,2026-07-13 13:54:00,2026-07-16 08:26:00
21,DM1WW,JN59MO,49.604,11.042,0,0,22,0,0,1,2026-07-11 16:20:00,2026-07-11 19:40:00
21,DN9DSF,JN59MU,49.854,11.042,232,849,2124,2,4,8,2026-07-10 17:10:00,2026-07-17 16:58:00
21,DO2JUF,JO52LD,52.146,10.958,0,0,22,0,0,1,2026-07-11 12:14:00,2026-07-11 12:24:00
21,DO2KMB,JO42,52.479,8.958,0,2,2,0,1,1,2026-07-16 12:22:00,2026-07-16 12:26:00
21,DO2WWB,JO61JW,51.938,12.792,0,0,3,0,0,1,2026-07-14 14:18:00,2026-07-14 14:20:00
21,DO3AB,JO40,50.479,8.958,0,27,27,0,1,1,2026-07-15 12:50:00,2026-07-15 13:20:00
21,DO3DCF,JO31OK,51.438,7.208,1,1,1,1,1,1,2026-07-16 19:28:00,2026-07-16 19:28:00
21,DO5MSL,JO50,50.479,10.958,0,0,18,0,0,1,2026-07-13 09:56:00,2026-07-13 10:38:00
21,DO5OU,JO61EI,51.354,12.375,0,135,351,0,3,4,2026-07-13 13:40:00,2026-07-16 11:54:00
21,DO6LSM,JO44TM,54.521,9.625,0,11,11,0,1,1,2026-07-15 15:26:00,2026-07-15 15:32:00
21,DP5G,JO30FK,50.438,6.458,0,24,3975,0,1,5,2026-07-10 17:04:00,2026-07-14 18:14:00
21,DS3PIC,PM36OG,36.271,127.208,40,185,820,2,4,8,2026-07-10 17:30:00,2026-07-17 10:56:00
21,E28AC,OK06FS,16.771,100.458,86,236,422,2,4,8,2026-07-10 18:14:00,2026-07-17 16:34:00
21,EA1ETQ,IN80DJ,40.396,-3.708,21,21,21,1,1,1,2026-07-17 05:06:00,2026-07-17 16:34:00
21,EA1FAQ,IN71PN,41.562,-4.708,748,2869,5814,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,EA1IOW,IN83GJ,43.396,-3.458,1231,4742,9408,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,EA2RCF,IN82PU,42.854,-2.708,51,298,578,1,4,8,2026-07-10 17:16:00,2026-07-17 14:58:00
21,EA3IOT,JN11EP,41.646,2.375,0,1211,3676,0,3,7,2026-07-10 17:02:00,2026-07-16 01:50:00
21,EA3IQK,JN11BJ,41.396,2.125,1588,5877,10496,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,EA5JTTSWL,IM99KP,39.646,-1.125,0,0,5,0,0,1,2026-07-10 19:34:00,2026-07-10 19:54:00
21,EA5XQ,IM99,39.479,-1.042,13,41,266,1,3,6,2026-07-10 17:54:00,2026-07-16 18:54:00
21,EA8-DF4UE,IL38BP,28.646,-13.875,4497,10536,22736,2,4,7,2026-07-11 16:32:00,2026-07-17 16:58:00
21,EA8/DF4UE,IL38BP,28.646,-13.875,5304,13777,32932,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,EA8BFK,IL38BO,28.604,-13.875,5596,14186,41409,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
21,EC1CS,IN62BI,42.354,-7.875,338,1392,2827,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
21,EC5M,IM98RO,38.604,-0.542,0,0,2,0,0,1,2026-07-13 07:52:00,2026-07-13 08:14:00
21,EI4ACB,IO62XX,52.979,-6.042,0,68,269,0,2,6,2026-07-10 17:00:00,2026-07-15 20:14:00
21,EI4HQ,IO51UU,51.854,-8.292,825,3504,8449,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,EI4JFB,IO63,53.479,-7.042,0,0,9,0,0,1,2026-07-14 16:10:00,2026-07-14 16:46:00
21,EI6IZ,IO53HU,53.854,-9.375,0,1,1,0,1,1,2026-07-14 21:02:00,2026-07-14 21:02:00
21,EI7HZB,IO65FB,55.062,-7.542,57,238,655,2,4,8,2026-07-10 17:24:00,2026-07-17 16:56:00
21,ER1PL,KN46DW,46.938,28.292,0,105,105,0,1,1,2026-07-15 07:14:00,2026-07-15 10:46:00
21,ES2RR,KO29HG,59.271,24.625,151,558,1833,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,ES4O,KO39DC,59.104,26.292,208,546,1098,2,4,6,2026-07-12 22:50:00,2026-07-17 16:46:00
21,F1GAL,JN33BC,43.104,6.125,3,12,13,1,3,4,2026-07-13 19:26:00,2026-07-16 19:28:00
21,F1JSC,JN03GE,43.188,0.542,168,814,1378,2,4,8,2026-07-10 17:04:00,2026-07-17 16:40:00
21,F1ZNO,JN14SC,44.104,3.542,0,0,9,0,0,1,2026-07-10 17:40:00,2026-07-10 21:14:00
21,F4FPR,IN88DI,48.354,-3.708,0,0,142,0,0,2,2026-07-13 18:34:00,2026-07-14 09:14:00
21,F4LNO,JN33MO,43.604,7.042,24,118,199,2,4,8,2026-07-10 17:52:00,2026-07-17 16:52:00
21,F4MZI,JO10RK,50.438,3.458,76,100,348,2,3,7,2026-07-10 20:10:00,2026-07-17 16:26:00
21,F4VTQ/H,JN28UX,48.979,5.708,0,0,802,0,0,5,2026-07-10 20:44:00,2026-07-14 08:44:00
21,F4VTQ/K,JN28UX,48.979,5.708,276,902,2130,2,4,8,2026-07-10 17:08:00,2026-07-17 16:58:00
21,F4VTQ/M,JN28UX,48.979,5.708,132,381,671,2,4,8,2026-07-10 17:40:00,2026-07-17 16:54:00
21,F4VTQ/R,JN28UX,48.979,5.708,307,1133,2759,2,4,8,2026-07-10 17:08:00,2026-07-17 16:54:00
21,F4VTQ/U,JN28UX,48.979,5.708,440,1546,3235,2,4,8,2026-07-10 17:08:00,2026-07-17 16:58:00
21,F5178SWL,JN37KM,47.521,6.875,80,138,362,2,4,8,2026-07-10 17:16:00,2026-07-17 09:52:00
21,F5361SWL,JN25QQ,45.688,5.375,0,0,46,0,0,2,2026-07-11 08:20:00,2026-07-12 12:38:00
21,F5AHD,JN37RO,47.604,7.458,33,49,94,2,3,7,2026-07-10 20:30:00,2026-07-17 16:58:00
21,F5HGF,JN25UD,45.146,5.708,0,0,2,0,0,1,2026-07-11 11:34:00,2026-07-11 12:14:00
21,F5NKP,JN18DT,48.812,2.292,0,8,22,0,3,4,2026-07-11 06:54:00,2026-07-16 05:54:00
21,F5OIH,JN06CI,46.354,0.208,0,0,564,0,0,1,2026-07-12 07:24:00,2026-07-12 13:30:00
21,F5VBD,JN25XO,45.604,5.958,211,610,1044,2,4,8,2026-07-10 17:36:00,2026-07-17 16:58:00
21,F61695,LG79SC,-20.896,55.542,25,57,108,1,3,7,2026-07-11 04:10:00,2026-07-17 13:08:00
21,F6KGL,JN18GU,48.854,2.542,85,391,631,2,4,8,2026-07-10 18:42:00,2026-07-17 16:28:00
21,FR5DN,LG78QS,-21.229,55.375,0,0,182,0,0,4,2026-07-11 05:34:00,2026-07-14 10:00:00
21,G0GTV,IO93SF,53.229,-0.458,42,42,42,1,1,1,2026-07-17 10:58:00,2026-07-17 12:12:00
21,G0IFI,IO81LD,51.146,-3.042,13,74,116,1,3,5,2026-07-11 07:08:00,2026-07-17 11:32:00
21,G0KTN,IO81TI,51.354,-2.375,346,1424,3697,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
21,G0MQW,IO91ML,51.479,-0.958,49,176,306,2,4,5,2026-07-13 15:14:00,2026-07-17 16:54:00
21,G0VOK,IO83RG,53.271,-2.542,101,369,749,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,G1HZN,IO93,53.479,-1.042,18,18,119,1,1,2,2026-07-11 15:10:00,2026-07-16 18:12:00
21,G1IMU,IO80DU,50.854,-3.708,0,0,61,0,0,4,2026-07-11 08:54:00,2026-07-14 14:44:00
21,G1MUM,IO91CN,51.562,-1.792,0,4,44,0,1,5,2026-07-11 10:58:00,2026-07-15 14:54:00
21,G1VAQ,JO02UL,52.479,1.708,0,0,39,0,0,1,2026-07-11 20:22:00,2026-07-11 21:34:00
21,G1WOR,IO90TT,50.812,-0.375,66,469,1413,2,4,8,2026-07-10 17:04:00,2026-07-17 11:18:00
21,G3JKF,JO00BS,50.771,0.125,50,145,472,2,4,8,2026-07-10 17:14:00,2026-07-17 15:14:00
21,G3PDQ,IO91OH,51.312,-0.792,0,0,7,0,0,1,2026-07-13 14:14:00,2026-07-13 14:14:00
21,G3SDR,IO81MI,51.354,-2.958,9,9,134,1,1,2,2026-07-12 15:46:00,2026-07-17 11:42:00
21,G3VGZ,IO94IM,54.521,-1.292,82,460,1146,2,3,7,2026-07-10 17:06:00,2026-07-17 16:58:00
21,G3VPW,IO91GP,51.646,-1.458,675,789,3183,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
21,G3ZHZ,JO00CT,50.812,0.208,0,0,5,0,0,1,2026-07-11 13:48:00,2026-07-11 13:52:00
21,G3ZIL,IO90HW,50.938,-1.375,0,89,2279,0,2,6,2026-07-10 19:48:00,2026-07-15 06:14:00
21,G3ZYD,IO93GA,53.021,-1.458,0,16,42,0,2,4,2026-07-11 21:34:00,2026-07-15 08:14:00
21,G4APB,JO01CL,51.479,0.208,1,1,2,1,1,2,2026-07-11 12:34:00,2026-07-17 15:34:00
21,G4DEU,IO81SL,51.479,-2.458,139,517,897,2,4,6,2026-07-12 10:54:00,2026-07-17 16:54:00
21,G4EFE,IO91LL,51.479,-1.042,90,109,109,1,1,1,2026-07-16 14:44:00,2026-07-16 21:20:00
21,G4GCI,IO90GU,50.854,-1.458,1,1,1,1,1,1,2026-07-17 16:46:00,2026-07-17 16:46:00
21,G4GVZ,IO81WV,51.896,-2.125,0,8,8,0,1,1,2026-07-16 14:14:00,2026-07-16 14:32:00
21,G4HSY,IO90TT,50.812,-0.375,0,0,351,0,0,2,2026-07-13 19:16:00,2026-07-14 14:50:00
21,G4HZX,IO91XK,51.438,-0.042,922,3586,10212,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
21,G4IIQ,JO01MI,51.354,1.042,3,12,36,2,4,8,2026-07-10 19:14:00,2026-07-17 16:34:00
21,G4LEN,IO81UT,51.812,-2.292,36,156,460,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,G4MEM/K,IO94FA,54.021,-1.542,60,200,543,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,G4MRS,JO02,52.479,0.958,131,459,1172,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,G4MRS,JO02PB,52.062,1.292,140,405,1046,2,4,8,2026-07-10 17:04:00,2026-07-17 10:58:00
21,G4MSA,IO90AU,50.854,-1.958,397,1534,4128,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,G4WNC-1,IO90CU,50.854,-1.792,274,1023,2883,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
21,G4ZFQ,IO90IR,50.729,-1.292,458,2900,8169,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,G6MC/K,IO94EB,54.062,-1.625,165,606,1483,2,4,8,2026-07-10 17:14:00,2026-07-17 16:54:00
21,G6UQZ,JO02GB,52.062,0.542,52,266,786,2,4,7,2026-07-11 06:24:00,2026-07-17 16:58:00
21,G6UZT,IO82VB,52.062,-2.208,0,0,68,0,0,2,2026-07-11 04:54:00,2026-07-12 18:34:00
21,G7ELK,IO90JV,50.896,-1.208,286,1152,3458,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
21,G7SKA,IO92PJ,52.396,-0.708,0,0,9,0,0,1,2026-07-12 16:54:00,2026-07-12 21:14:00
21,G8LCO,IO91VU,51.854,-0.208,368,1532,4070,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,G8OCV/SDR,JO02OK,52.438,1.208,910,3236,9132,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,G8ORM,IO93CU,53.854,-1.792,0,0,42,0,0,2,2026-07-10 17:14:00,2026-07-11 20:56:00
21,G8URE,IO90QU,50.854,-0.625,149,692,1839,2,4,8,2026-07-10 17:02:00,2026-07-17 16:32:00
21,GB0PSC,IO92WA,52.021,-0.125,902,3319,9157,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
21,GM0DHD,IO85GW,55.938,-3.458,0,185,1282,0,1,2,2026-07-12 14:28:00,2026-07-14 20:20:00
21,GM0UDL,IO77VO,57.604,-4.208,286,1415,2706,1,1,3,2026-07-11 16:06:00,2026-07-16 21:44:00
21,GM1OXB,IO87LP,57.646,-3.042,5,54,95,1,3,8,2026-07-10 17:28:00,2026-07-17 10:54:00
