reporter_call,reporter_grid,latitude,longitude,spots,first_seen,last_seen,active_days
KD2ABL,FN32DP,42.646,-73.708,215,2026-07-16 21:52:00,2026-07-17 03:20:00,2
KD2CLR,FN13GB,43.062,-77.458,11848,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD2FFR,FM29WX,39.979,-74.125,4420,2026-07-14 17:02:00,2026-07-17 16:58:00,4
KD2KQM,FN30DQ,40.688,-73.708,2590,2026-07-14 17:34:00,2026-07-17 16:08:00,4
KD2LZI,FN22VT,42.812,-74.208,19763,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD2M,EL87SG,27.271,-82.458,56927,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD2OM,FN12GX,42.979,-77.458,125597,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD2UBX,FN23QC,43.104,-74.625,12788,2026-07-14 17:00:00,2026-07-17 16:52:00,4
KD3ALD,FN21NI,41.354,-74.875,62461,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD3ANN,FM29BP,39.646,-75.875,6668,2026-07-14 17:00:00,2026-07-16 10:50:00,3
KD3BXY,FN00AK,40.438,-79.958,7168,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD3CKD,FN21EJ,41.396,-75.625,86,2026-07-14 18:24:00,2026-07-14 18:34:00,1
KD4ADC,EM74DK,34.438,-85.708,21514,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD4OKR,FM05ON,35.562,-78.792,35607,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD4REE,FM18,38.479,-77.042,188,2026-07-15 19:08:00,2026-07-16 05:32:00,2
KD4REE,FM18FG,38.271,-77.542,2,2026-07-15 21:04:00,2026-07-15 21:06:00,1
KD4REE,FM18IU,38.854,-77.292,4,2026-07-15 20:30:00,2026-07-16 04:28:00,2
KD4REE,FM18KX,38.979,-77.125,1,2026-07-15 20:28:00,2026-07-15 20:28:00,1
KD5DFL,EM31TJ,31.396,-92.375,383,2026-07-15 02:18:00,2026-07-17 15:00:00,2
KD5QLM,EM13LB,33.062,-97.042,23822,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD5YOU,EL29DP,29.646,-95.708,275,2026-07-15 02:04:00,2026-07-16 23:46:00,2
KD6EKQ,DM12JU,32.854,-117.208,4552,2026-07-14 17:00:00,2026-07-17 16:52:00,4
KD6MXY,DN42,42.479,-111.042,28827,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD7BMX,EM63PO,33.604,-86.708,254,2026-07-16 04:32:00,2026-07-16 05:26:00,1
KD7EFG,DN31UO,41.604,-112.292,113321,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD7EFG-1,DN31UO,41.604,-112.292,146538,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD7HGL,CN87TS,47.771,-122.375,13807,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD7RR,DN40,40.479,-111.042,606,2026-07-14 17:00:00,2026-07-16 17:20:00,2
KD7RR,DN40AN,40.562,-111.958,1,2026-07-14 19:10:00,2026-07-14 19:10:00,1
KD7RR,DN40DA,40.021,-111.708,1,2026-07-14 23:56:00,2026-07-14 23:56:00,1
KD7RR,DN40GL,40.479,-111.458,1,2026-07-16 17:20:00,2026-07-16 17:20:00,1
KD7YZD,CN87WD,47.146,-122.125,23,2026-07-14 17:48:00,2026-07-14 23:26:00,1
KD8TAA,EN72BV,42.896,-85.875,8,2026-07-16 19:22:00,2026-07-16 19:58:00,1
KD8VAX,EN82LN,42.562,-83.042,539,2026-07-16 19:04:00,2026-07-17 03:32:00,2
KD9JWC,FN34TX,44.979,-72.375,7753,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD9KHZ,EN53WA,43.021,-88.125,1639,2026-07-14 17:00:00,2026-07-17 16:56:00,4
KD9NYE,EN50ER,40.729,-89.625,4986,2026-07-14 17:00:00,2026-07-17 16:56:00,4
KD9PAH,EN51WU,41.854,-88.125,12571,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KD9ZHF,EN62EA,42.021,-87.625,107,2026-07-16 06:15:00,2026-07-16 07:59:00,1
KE0OSV,EM17HQ,37.688,-97.375,2094,2026-07-15 00:32:00,2026-07-17 16:56:00,3
KE0QXI,EN16OW,46.938,-96.792,10,2026-07-16 16:56:00,2026-07-16 17:00:00,1
KE0TCF,EN00IN,40.562,-99.292,15,2026-07-15 15:06:00,2026-07-17 16:52:00,3
KE2BNE,FN33EH,43.312,-73.625,207,2026-07-14 21:44:00,2026-07-17 14:56:00,4
KE2EFX,FN30LT,40.812,-73.042,558,2026-07-14 18:48:00,2026-07-17 16:54:00,4
KE2FVJ,FN13HC,43.104,-77.375,3,2026-07-14 23:24:00,2026-07-14 23:24:00,1
KE2IHO,FN21QA,41.021,-74.625,14,2026-07-15 01:04:00,2026-07-17 04:44:00,2
KE4IDO,FM18,38.479,-77.042,4,2026-07-17 01:08:00,2026-07-17 09:06:00,1
KE4PDS,FM18JU,38.854,-77.208,423,2026-07-16 18:48:00,2026-07-17 00:56:00,2
KE5HPY,EL29,29.479,-95.042,779,2026-07-14 17:06:00,2026-07-17 16:58:00,4
KE6GG,CM87SQ,37.688,-122.458,923,2026-07-14 17:00:00,2026-07-17 16:14:00,4
KE7EX,FM18FS,38.771,-77.542,1761,2026-07-14 17:02:00,2026-07-17 16:58:00,4
KE7ZXJ,CN95FO,45.604,-121.542,4169,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KE8DAF,EN85CK,45.438,-83.792,46,2026-07-15 15:08:00,2026-07-15 15:34:00,1
KE8KYP,EL99,29.479,-81.042,464,2026-07-14 17:36:00,2026-07-17 16:58:00,4
KE8MYP,EM79TI,39.354,-84.375,14369,2026-07-14 17:02:00,2026-07-17 16:58:00,4
KE8OIR,EM79SM,39.521,-84.458,9044,2026-07-14 17:00:00,2026-07-16 11:10:00,3
KE8TTQ,EM88BU,38.854,-83.875,89,2026-07-17 16:26:00,2026-07-17 16:58:00,1
KE8VOX,EN81SJ,41.396,-82.458,7238,2026-07-14 17:02:00,2026-07-17 16:58:00,4
KE8XH,EN82HJ,42.396,-83.375,30,2026-07-17 04:12:00,2026-07-17 04:34:00,1
KE8ZCI,EN72PL,42.479,-84.708,57,2026-07-15 13:00:00,2026-07-15 13:30:00,1
KE9DR,EM34QP,34.646,-92.625,9,2026-07-14 17:02:00,2026-07-17 15:58:00,2
KF0ACN,EN44DB,44.062,-91.708,29,2026-07-16 07:54:00,2026-07-16 08:00:00,1
KF0MIG,EN42GM,42.521,-91.458,439,2026-07-15 21:36:00,2026-07-17 14:04:00,3
KF0NJY,EN34,44.479,-93.042,223,2026-07-14 17:26:00,2026-07-17 11:44:00,4
KF0OHU,EN35IC,45.104,-93.292,1366,2026-07-14 17:02:00,2026-07-15 02:52:00,2
KF0PRI,DN84JB,44.062,-103.208,3,2026-07-16 12:50:00,2026-07-16 13:24:00,1
KF0RUU,EN34GV,44.896,-93.458,2,2026-07-17 02:46:00,2026-07-17 02:58:00,1
KF0TUA,EN34NU,44.854,-92.875,325,2026-07-15 02:10:00,2026-07-17 16:56:00,3
KF0WXX,EN10,40.479,-97.042,2750,2026-07-16 05:20:00,2026-07-17 12:45:00,2
KF0YUX,DM79,39.479,-105.042,21,2026-07-15 02:56:00,2026-07-16 07:36:00,2
KF0YV,EN11XD,41.146,-96.042,388,2026-07-14 17:00:00,2026-07-14 19:58:00,1
KF2AT,FN30AS,40.771,-73.958,24,2026-07-14 17:58:00,2026-07-17 16:26:00,3
KF4DPS,FN21TE,41.188,-74.375,497,2026-07-14 22:00:00,2026-07-15 23:56:00,2
KF4JU,EL87PT,27.812,-82.708,1358,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KF4RAL,FL17FK,27.438,-77.542,433,2026-07-16 01:18:00,2026-07-17 16:58:00,2
KF5FSK,DM34SN,34.562,-112.458,38,2026-07-16 15:06:00,2026-07-16 15:46:00,1
KF5GCF,EM35SB,35.062,-92.458,1542,2026-07-14 17:08:00,2026-07-17 16:58:00,4
KF6IF,DM13IF,33.229,-117.292,9,2026-07-15 14:10:00,2026-07-15 14:18:00,1
KF6ZEO,CM87SR,37.729,-122.458,11995,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KF7BXH,DM09,39.479,-119.042,57,2026-07-15 19:08:00,2026-07-16 22:46:00,2
KF7FMA,CN85PM,45.521,-122.708,3,2026-07-14 21:36:00,2026-07-14 21:54:00,1
KF8AZN,EN72BM,42.521,-85.875,1858,2026-07-17 02:38:00,2026-07-17 16:58:00,1
KF8EEZ/0,EM79VR,39.729,-84.208,13250,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KF8ETQ,EN82MM,42.521,-82.958,1664,2026-07-14 17:02:00,2026-07-17 16:48:00,4
KF9ET,EM69RD,39.146,-86.542,3671,2026-07-14 17:06:00,2026-07-17 16:58:00,4
KF9KV,EN52ET,42.812,-89.625,11151,2026-07-14 17:02:00,2026-07-17 16:58:00,4
KFS,CM87TJ,37.396,-122.375,82076,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KFS/NW,CM87TJ,37.396,-122.375,21485,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KFS/OMNI,CM87TJ,37.396,-122.375,45275,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KFS/SE,CM87TJ,37.396,-122.375,73324,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KFS/SW,CM87TJ,37.396,-122.375,1940,2026-07-14 17:14:00,2026-07-17 16:58:00,4
KG0D,CN88KA,48.021,-123.125,31094,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KG1MD,EL88RD,28.146,-82.542,10,2026-07-15 21:56:00,2026-07-15 22:00:00,1
KG4CWC,EL96VS,26.771,-80.208,35,2026-07-15 00:50:00,2026-07-15 02:52:00,1
KG4TRI,DM61SV,31.896,-106.458,189,2026-07-14 19:28:00,2026-07-14 22:46:00,1
KG5ABO,EM12HP,32.646,-97.375,10243,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KG5FCZ,EM21OH,31.312,-94.792,1970,2026-07-15 03:22:00,2026-07-16 13:54:00,2
KG5GNQ,EM79CU,39.854,-85.792,656,2026-07-14 18:02:00,2026-07-17 16:50:00,4
KG5RF,EL89UC,29.104,-82.292,45,2026-07-16 20:46:00,2026-07-16 21:30:00,1
KG5SUZ,DM64TO,34.604,-106.375,2964,2026-07-15 02:26:00,2026-07-15 12:04:00,1
KG5UWB,EM12JV,32.896,-97.208,1386,2026-07-15 05:26:00,2026-07-16 09:08:00,2
KG5VWO,EM40OH,30.312,-90.792,8377,2026-07-16 15:20:00,2026-07-17 16:58:00,2
KG5YSK,EM26,36.479,-95.042,6391,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KG5YSK,EM26AD,36.146,-95.958,8,2026-07-17 15:30:00,2026-07-17 16:54:00,1
KG6IQH/SDR,CM96BN,36.562,-121.875,2006,2026-07-16 14:06:00,2026-07-17 16:58:00,2
KG6JMO,DM13IE,33.188,-117.292,9077,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KG6NFJ,EM79WP,39.646,-84.125,19333,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KG6PH,EM13OC,33.104,-96.792,37,2026-07-15 15:44:00,2026-07-15 21:10:00,1
KG7LR,DN30,40.479,-113.042,1260,2026-07-16 22:14:00,2026-07-17 16:58:00,2
KG7LR,DN30XM,40.521,-112.042,4295,2026-07-14 17:02:00,2026-07-16 02:30:00,3
KG7NI,CN85QI,45.354,-122.625,12,2026-07-17 04:06:00,2026-07-17 04:08:00,1
KG9IV,EN44IX,44.979,-91.292,1304,2026-07-17 14:08:00,2026-07-17 16:58:00,1
KH6FA,BK29CB,19.062,-155.792,3831,2026-07-14 17:06:00,2026-07-17 03:36:00,4
KH6KI,EN51WQ,41.688,-88.125,147,2026-07-17 06:04:00,2026-07-17 16:56:00,1
KI4FBL,EM88PK,38.438,-82.708,14317,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KI4TWB/0,EM72HP,32.646,-85.375,11954,2026-07-14 17:04:00,2026-07-17 16:58:00,4
KI5HBO,EM00,30.479,-99.042,74,2026-07-16 17:58:00,2026-07-16 19:02:00,1
KI5MQY,EM13QA,33.021,-96.625,3482,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KI5SWA,EM10EM,30.521,-97.625,2,2026-07-17 04:08:00,2026-07-17 04:10:00,1
KI5UCP,EL17HR,27.729,-97.375,2691,2026-07-16 21:42:00,2026-07-17 15:00:00,2
KI6IHV,CM88OI,38.354,-122.792,1130,2026-07-16 03:19:00,2026-07-17 16:59:00,2
KI7BEQ,DN40BS,40.771,-111.875,1307,2026-07-14 17:00:00,2026-07-17 16:54:00,4
KI7OXA,DM41MW,31.938,-110.958,3028,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KJ4IR,EM90CG,30.271,-81.792,874,2026-07-16 20:12:00,2026-07-17 16:58:00,2
KJ5BT,EM04HX,34.979,-99.375,5585,2026-07-14 17:48:00,2026-07-17 16:58:00,4
KJ5HTG,EM13PB,33.062,-96.708,17,2026-07-16 23:08:00,2026-07-16 23:18:00,1
KJ5JUL,EM13,33.479,-97.042,44,2026-07-16 23:04:00,2026-07-17 00:26:00,2
KJ5KVV,CM87,37.479,-123.042,1,2026-07-16 21:16:00,2026-07-16 21:16:00,1
KJ5MTR,EM10EM,30.521,-97.625,5614,2026-07-14 17:04:00,2026-07-17 16:58:00,4
KJ5NWU,EM13PA,33.021,-96.708,110,2026-07-16 09:40:00,2026-07-17 11:32:00,2
KJ5QQA,EM13,33.479,-97.042,1317,2026-07-14 17:00:00,2026-07-14 23:00:00,1
KJ5QQA,EM13LA,33.021,-97.042,27,2026-07-14 17:02:00,2026-07-14 22:58:00,1
KJ6BXN,DM12JQ,32.688,-117.208,3,2026-07-14 22:38:00,2026-07-14 22:48:00,1
KJ6EI/VE7,CN88FU,48.854,-123.542,20758,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KJ6MKI,CM88OI,38.354,-122.792,53241,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KJ7ABK,DM26KA,36.021,-115.125,3503,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KK1D,FN31VI,41.354,-72.208,17318,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KK4GKF,CN87US,47.771,-122.292,7541,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KK4MBI,FM08XA,38.021,-78.042,86,2026-07-17 02:36:00,2026-07-17 11:04:00,1
KK4NLK,EM84BF,34.229,-83.875,7091,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KK4UNE,FM15KB,35.062,-77.125,127,2026-07-14 17:10:00,2026-07-17 16:50:00,4
KK6PXP,CM87VT,37.812,-122.208,5948,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KK6TG,CM88QL,38.479,-122.625,430,2026-07-14 17:06:00,2026-07-17 16:42:00,4
KK6UC,DM12JV,32.896,-117.208,9501,2026-07-14 17:00:00,2026-07-17 16:54:00,4
KK6UE,DM04NE,34.188,-118.875,21,2026-07-16 21:18:00,2026-07-16 21:46:00,1
KK7IXU,CN88NO,48.604,-122.875,70747,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KK7NPK,CN87NA,47.021,-122.875,9,2026-07-16 15:10:00,2026-07-16 15:20:00,1
KK7SB,DN40CO,40.604,-111.792,8096,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KK7TRI,DM33SP,33.646,-112.458,1,2026-07-15 18:24:00,2026-07-15 18:24:00,1
KL3MM,DN13TP,43.646,-116.375,230,2026-07-14 17:06:00,2026-07-16 00:52:00,3
KL3RR,BP51AD,61.146,-149.958,10464,2026-07-14 17:00:00,2026-07-17 16:56:00,4
KL5E,AP92XV,62.896,-160.042,1851,2026-07-14 17:00:00,2026-07-17 16:36:00,4
KL5SE,BP54XS,64.771,-148.042,5199,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KL7L,BP51IP,61.646,-149.292,14762,2026-07-14 17:02:00,2026-07-17 16:58:00,4
KL7QN,BP51DC,61.104,-149.708,3352,2026-07-14 17:00:00,2026-07-17 16:56:00,4
KM0R,DM43EH,33.312,-111.625,26211,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KM3T-3,FN42ET,42.812,-71.625,23497,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KM4BLG/SWL,EM85QM,35.521,-82.625,846,2026-07-14 17:08:00,2026-07-17 16:54:00,4
KM4MZA,EM78QE,38.188,-84.625,13730,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KM4QXW,EM74QB,34.062,-84.625,1833,2026-07-14 17:04:00,2026-07-17 16:54:00,4
KM4RK,EM93TD,33.146,-80.375,13891,2026-07-15 03:08:00,2026-07-17 14:36:00,3
KM4UDX,FM18IW,38.938,-77.292,6218,2026-07-16 17:20:00,2026-07-17 16:58:00,2
KM7CCG,DN17,47.479,-117.042,78,2026-07-14 21:54:00,2026-07-15 23:56:00,2
KM7CHT,CN85QL,45.479,-122.625,794,2026-07-15 02:54:00,2026-07-17 16:58:00,3
KM7DFF,CN88QM,48.521,-122.625,78,2026-07-15 01:30:00,2026-07-16 05:00:00,2
KM7DOD,DM33NK,33.438,-112.875,32,2026-07-15 14:24:00,2026-07-15 15:52:00,1
KM7GPK,DN40EN,40.562,-111.625,1959,2026-07-16 16:08:00,2026-07-17 16:58:00,2
KM7GZN,CN97AN,47.562,-121.958,46,2026-07-17 05:22:00,2026-07-17 06:00:00,1
KN0CK,EN90VG,40.271,-80.208,223,2026-07-16 23:38:00,2026-07-17 02:10:00,2
KN4IIQ,EM84,34.479,-83.042,388,2026-07-15 19:00:00,2026-07-15 21:04:00,1
KN4RQD,FM18,38.479,-77.042,1806,2026-07-14 22:16:00,2026-07-17 07:08:00,4
KN4RQD,FM18FG,38.271,-77.542,7,2026-07-14 22:46:00,2026-07-16 23:58:00,3
KN4RQD,FM18IU,38.854,-77.292,13,2026-07-14 22:22:00,2026-07-17 05:42:00,4
KN4RQD,FM18JS,38.771,-77.208,2,2026-07-14 22:26:00,2026-07-15 01:36:00,2
KN4RQD,FM18KX,38.979,-77.125,2,2026-07-15 23:06:00,2026-07-16 04:26:00,2
KN4RQD,FM18MU,38.854,-76.958,1,2026-07-14 22:22:00,2026-07-14 22:22:00,1
KN4RQD,FM18QI,38.354,-76.625,1,2026-07-16 04:14:00,2026-07-16 04:14:00,1
KN4RQD,FM18RH,38.312,-76.542,2,2026-07-14 23:26:00,2026-07-16 04:14:00,2
KN6NW,DM33,33.479,-113.042,24,2026-07-16 20:24:00,2026-07-17 16:54:00,2
KN6NW,DM33VQ,33.688,-112.208,1,2026-07-17 14:28:00,2026-07-17 14:28:00,1
KN6USU,CM97DX,37.979,-121.708,3,2026-07-14 18:23:00,2026-07-14 18:27:00,1
KO1K,FN41KO,41.604,-71.125,17,2026-07-16 09:04:00,2026-07-16 09:50:00,1
KO4FXA,EM84OO,34.604,-82.792,589,2026-07-16 00:06:00,2026-07-16 01:14:00,1
KO4PZX,EM65SU,35.854,-86.458,55,2026-07-15 17:26:00,2026-07-15 17:36:00,1
KO6BFD,CM99,39.479,-121.042,9,2026-07-15 04:12:00,2026-07-15 04:22:00,1
KO6LJF,CM96CV,36.896,-121.792,2116,2026-07-17 01:04:00,2026-07-17 15:02:00,1
KO6NKO,DM12,32.479,-117.042,18,2026-07-16 00:04:00,2026-07-16 00:14:00,1
KP4MD,CM98IQ,38.688,-121.292,49331,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KP4USA,EL89VD,29.146,-82.208,771,2026-07-14 21:52:00,2026-07-17 16:00:00,4
KPH,CM88MC,38.104,-122.958,18004,2026-07-14 17:00:00,2026-07-17 15:34:00,4
KPH2,CM88MC,38.104,-122.958,93925,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KQ2Y,FN31GN,41.562,-73.458,34634,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KQ4NWD,EM60RT,30.812,-86.542,154,2026-07-15 04:54:00,2026-07-15 06:02:00,1
KQ4OYI,EM64OG,34.271,-86.792,136,2026-07-14 17:00:00,2026-07-16 18:24:00,2
KQ4PAK,FM18GL,38.479,-77.458,20,2026-07-14 23:46:00,2026-07-14 23:46:00,1
KQ4PLL,EM63UM,33.521,-86.292,4642,2026-07-14 17:02:00,2026-07-17 16:58:00,4
KQ4YTA,EM95OI,35.354,-80.792,234,2026-07-15 23:00:00,2026-07-15 23:30:00,1
KQ4ZNB,FM05WS,35.771,-78.125,819,2026-07-14 19:40:00,2026-07-15 19:18:00,2
KQ9RSS,EM59NU,39.854,-88.875,69619,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KR4CMR,EL97,27.479,-81.042,210,2026-07-16 12:44:00,2026-07-16 15:28:00,1
KR4CSE,EM70DE,30.188,-85.708,2849,2026-07-14 17:00:00,2026-07-15 02:18:00,2
KR4DBJ,EM56NI,36.354,-88.875,2676,2026-07-14 17:00:00,2026-07-17 16:56:00,4
KR4EJX,FM18FR,38.729,-77.542,11,2026-07-15 17:53:00,2026-07-15 18:09:00,1
KR4HKQ,EM84,34.479,-83.042,5,2026-07-16 21:32:00,2026-07-16 21:34:00,1
KR4JUQ,EM78,38.479,-85.042,311,2026-07-15 04:06:00,2026-07-15 07:54:00,1
KR4JUQ,EM78CH,38.312,-85.792,4,2026-07-15 05:00:00,2026-07-15 07:30:00,1
KR4LHQ,FM17,37.479,-77.042,7,2026-07-16 13:24:00,2026-07-16 13:36:00,1
KR4NJ,FM05OV,35.896,-78.792,1074,2026-07-16 19:38:00,2026-07-17 12:52:00,2
KR4VJ,EM66,36.479,-87.042,3539,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KR8MER,EN71XA,41.021,-84.042,3045,2026-07-14 17:04:00,2026-07-17 16:44:00,4
KS0TRADE,KO11IF,51.229,22.708,78,2026-07-16 14:34:00,2026-07-16 15:00:00,1
KU4A,EM78,38.479,-85.042,3825,2026-07-15 22:52:00,2026-07-17 16:58:00,3
KU4A,EM78CH,38.312,-85.792,4,2026-07-16 04:42:00,2026-07-17 09:02:00,2
KU4BY,FM16VF,36.229,-76.208,7306,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KU4SD,EM84GA,34.021,-83.458,15,2026-07-16 08:02:00,2026-07-16 08:10:00,1
KU9Z,EN62DA,42.021,-87.708,352,2026-07-14 18:04:00,2026-07-17 04:48:00,4
KV0S,EM38TV,38.896,-92.375,68592,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KV1E,EN41LK,41.438,-91.042,3337,2026-07-15 03:28:00,2026-07-17 13:24:00,3
KV4LP,EL95UX,25.979,-80.292,360,2026-07-14 17:06:00,2026-07-15 03:48:00,2
KW4TN,EM75VU,35.854,-84.208,1335,2026-07-14 17:06:00,2026-07-17 16:56:00,4
KW7MM,DM42MM,32.521,-110.958,67575,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KX4AZ/A,EM83HW,33.938,-83.375,22866,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KX4AZ/T,EN74GC,44.104,-85.458,121891,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KX4O,FM18CP,38.646,-77.792,85010,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KX4TH,DM78PW,38.938,-104.708,2035,2026-07-14 17:16:00,2026-07-17 16:46:00,4
KX7VHF,CN87TN,47.562,-122.375,180,2026-07-16 05:08:00,2026-07-16 06:30:00,1
KY4GM,EM84,34.479,-83.042,73,2026-07-17 13:04:00,2026-07-17 13:44:00,1
KZ4IK,FM08VI,38.354,-78.208,9409,2026-07-14 17:00:00,2026-07-17 16:58:00,4
KZ4MR/A,FM19FC,39.104,-77.542,4,2026-07-14 23:42:00,2026-07-17 12:52:00,3
LA3FY/2,JP40FJ,60.396,8.458,15672,2026-07-14 17:00:00,2026-07-17 16:58:00,4
LA3JJ/1,JO59BH,59.312,10.125,1375,2026-07-14 17:02:00,2026-07-17 16:58:00,4
LA3JJ/2,JO59DN,59.562,10.292,814,2026-07-14 17:02:00,2026-07-17 16:58:00,4
LA6IMA,JP32KT,62.812,6.875,1476,2026-07-14 17:00:00,2026-07-17 16:54:00,4
LA6NCA,JP21PU,61.854,5.292,12,2026-07-14 17:34:00,2026-07-14 17:34:00,1
LA7QTA,JO59HP,59.646,10.625,2079,2026-07-16 18:54:00,2026-07-17 14:38:00,2
LA9KMA,JO32BE,52.188,6.125,12644,2026-07-14 17:00:00,2026-07-17 16:58:00,4
LA9RKA,JP65VV,65.896,13.792,1613,2026-07-14 17:06:00,2026-07-17 09:10:00,4
LA9RY,JO29PT,59.812,5.292,41,2026-07-17 14:04:00,2026-07-17 16:26:00,1
LB8LH,JP20QI,60.354,5.375,60,2026-07-15 08:48:00,2026-07-15 09:54:00,1
LLN201,DO23UV,53.896,-114.292,851,2026-07-15 04:56:00,2026-07-17 10:24:00,3
LU1140SWL,GF05SJ,-34.604,-58.458,2,2026-07-16 19:06:00,2026-07-16 19:16:00,1
LU1ESY,GF05QI,-34.646,-58.625,1,2026-07-16 17:06:00,2026-07-16 17:06:00,1
LU1ESY8,GF05QI,-34.646,-58.625,2,2026-07-16 17:14:00,2026-07-16 17:16:00,1
LU1ESY9,GF05QI,-34.646,-58.625,25,2026-07-17 02:00:00,2026-07-17 14:58:00,1
LU1HKO,FF78VN,-31.438,-64.208,54,2026-07-14 23:06:00,2026-07-15 00:10:00,2
LU3JIJ,GF06IV,-33.104,-59.292,193,2026-07-14 17:10:00,2026-07-17 16:50:00,4
LU5HBX,FF78VO,-31.396,-64.208,512,2026-07-14 17:00:00,2026-07-17 16:50:00,4
LU7AA,GF05RK,-34.562,-58.542,1,2026-07-16 21:11:00,2026-07-16 21:11:00,1
LU8ANS,GF05SJ,-34.604,-58.458,6,2026-07-17 13:28:00,2026-07-17 14:10:00,1
LU8MIL,FF57,-32.521,-69.042,4867,2026-07-14 17:00:00,2026-07-17 16:58:00,4
LU8SAM,FG60OO,-29.396,-66.792,52,2026-07-14 21:00:00,2026-07-16 20:50:00,3
LW6DLS,GF05QF,-34.771,-58.625,263,2026-07-14 17:12:00,2026-07-17 16:46:00,4
LX1LC,JN39EP,49.646,6.375,33550,2026-07-14 17:00:00,2026-07-17 16:58:00,4
LX2JV,JN29VT,49.812,5.792,5212,2026-07-14 17:00:00,2026-07-17 16:58:00,4
LY3FF-11,KO25HA,55.021,24.625,12814,2026-07-14 17:00:00,2026-07-17 16:58:00,4
LY6AK,KO14XV,54.896,23.958,16,2026-07-17 13:14:00,2026-07-17 13:38:00,1
LYA56,KO14XW,54.938,23.958,40,2026-07-16 07:30:00,2026-07-16 08:24:00,1
LZ2FDI,KN22JV,42.896,24.792,5,2026-07-15 07:46:00,2026-07-15 09:10:00,1
M0AAA,IO91OK,51.438,-0.792,983,2026-07-14 17:06:00,2026-07-17 16:58:00,4
M0EYT,IO80XS,50.771,-2.042,230,2026-07-14 18:22:00,2026-07-17 15:22:00,4
M0GUC,IO82WL,52.479,-2.125,17,2026-07-15 21:44:00,2026-07-17 14:46:00,2
M0HGU,JO02OP,52.646,1.208,8258,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M0HTB,IO81TJ,51.396,-2.375,263,2026-07-14 17:10:00,2026-07-15 14:14:00,2
M0JLY,IO81WV,51.896,-2.125,402,2026-07-14 17:12:00,2026-07-17 16:52:00,4
M0JYE,JO02PP,52.646,1.292,115,2026-07-16 12:20:00,2026-07-16 13:22:00,1
M0KNC,IO91IB,51.062,-1.292,355,2026-07-17 08:44:00,2026-07-17 16:58:00,1
M0KNC-AUTO,IO91IB,51.062,-1.292,171,2026-07-14 17:48:00,2026-07-17 16:58:00,4
