reporter_call,reporter_grid,latitude,longitude,spots,first_seen,last_seen,active_days
KX4TH,DM78PW,38.938,-104.708,633,2026-07-16 17:16:00,2026-07-17 16:46:00,2
KY4GM,EM84,34.479,-83.042,73,2026-07-17 13:04:00,2026-07-17 13:44:00,1
KZ4IK,FM08VI,38.354,-78.208,1032,2026-07-16 17:06:00,2026-07-17 16:58:00,2
KZ4MR/A,FM19FC,39.104,-77.542,1,2026-07-17 12:52:00,2026-07-17 12:52:00,1
LA3FY/2,JP40FJ,60.396,8.458,5160,2026-07-16 17:00:00,2026-07-17 16:58:00,2
LA3JJ/1,JO59BH,59.312,10.125,279,2026-07-16 17:02:00,2026-07-17 16:58:00,2
LA3JJ/2,JO59DN,59.562,10.292,297,2026-07-16 17:00:00,2026-07-17 16:58:00,2
LA6IMA,JP32KT,62.812,6.875,534,2026-07-16 17:02:00,2026-07-17 16:54:00,2
LA7QTA,JO59HP,59.646,10.625,2079,2026-07-16 18:54:00,2026-07-17 14:38:00,2
LA9KMA,JO32BE,52.188,6.125,5553,2026-07-16 17:00:00,2026-07-17 16:58:00,2
LA9RKA,JP65VV,65.896,13.792,521,2026-07-16 21:06:00,2026-07-17 09:10:00,2
LA9RY,JO29PT,59.812,5.292,41,2026-07-17 14:04:00,2026-07-17 16:26:00,1
LLN201,DO23UV,53.896,-114.292,252,2026-07-17 03:34:00,2026-07-17 10:24:00,1
LU1140SWL,GF05SJ,-34.604,-58.458,2,2026-07-16 19:06:00,2026-07-16 19:16:00,1
LU1ESY,GF05QI,-34.646,-58.625,1,2026-07-16 17:06:00,2026-07-16 17:06:00,1
LU1ESY8,GF05QI,-34.646,-58.625,2,2026-07-16 17:14:00,2026-07-16 17:16:00,1
LU1ESY9,GF05QI,-34.646,-58.625,25,2026-07-17 02:00:00,2026-07-17 14:58:00,1
LU3JIJ,GF06IV,-33.104,-59.292,71,2026-07-16 17:08:00,2026-07-17 16:50:00,2
LU5HBX,FF78VO,-31.396,-64.208,171,2026-07-16 17:00:00,2026-07-17 16:50:00,2
LU7AA,GF05RK,-34.562,-58.542,1,2026-07-16 21:11:00,2026-07-16 21:11:00,1
LU8ANS,GF05SJ,-34.604,-58.458,6,2026-07-17 13:28:00,2026-07-17 14:10:00,1
LU8MIL,FF57,-32.521,-69.042,1378,2026-07-16 17:00:00,2026-07-17 16:58:00,2
LU8SAM,FG60OO,-29.396,-66.792,7,2026-07-16 17:04:00,2026-07-16 20:50:00,1
LW6DLS,GF05QF,-34.771,-58.625,70,2026-07-16 17:08:00,2026-07-17 16:46:00,2
LX1LC,JN39EP,49.646,6.375,9804,2026-07-16 17:00:00,2026-07-17 16:58:00,2
LX2JV,JN29VT,49.812,5.792,2297,2026-07-16 17:00:00,2026-07-17 16:58:00,2
LY3FF-11,KO25HA,55.021,24.625,4981,2026-07-16 17:00:00,2026-07-17 16:58:00,2
LY6AK,KO14XV,54.896,23.958,16,2026-07-17 13:14:00,2026-07-17 13:38:00,1
M0AAA,IO91OK,51.438,-0.792,309,2026-07-16 17:08:00,2026-07-17 16:58:00,2
M0EYT,IO80XS,50.771,-2.042,99,2026-07-16 17:10:00,2026-07-17 15:22:00,2
M0GUC,IO82WL,52.479,-2.125,14,2026-07-17 06:46:00,2026-07-17 14:46:00,1
M0HGU,JO02OP,52.646,1.208,2643,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M0JLY,IO81WV,51.896,-2.125,134,2026-07-16 17:10:00,2026-07-17 16:52:00,2
M0KNC,IO91IB,51.062,-1.292,355,2026-07-17 08:44:00,2026-07-17 16:58:00,1
M0KNC-AUTO,IO91IB,51.062,-1.292,33,2026-07-16 17:24:00,2026-07-17 16:58:00,2
M0KNC-RX,IO91HB,51.062,-1.375,143,2026-07-17 00:16:00,2026-07-17 08:58:00,1
M0LLP,IO87WC,57.104,-2.125,1067,2026-07-16 17:04:00,2026-07-17 16:58:00,2
M0LTE,IO91ML,51.479,-0.958,4740,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M0OAJ,JO02QT,52.812,1.375,31,2026-07-17 13:42:00,2026-07-17 14:00:00,1
M0PWX,JO01IJ,51.396,0.708,2570,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M0UNI,IO82RW,52.938,-2.542,1777,2026-07-16 17:50:00,2026-07-17 16:08:00,2
M0VNP,IO81RL,51.479,-2.542,203,2026-07-17 08:08:00,2026-07-17 08:56:00,1
M0VOB-SDR,IO93DT,53.812,-1.708,1074,2026-07-16 17:06:00,2026-07-17 16:52:00,2
M0WHU,JO01IN,51.562,0.708,2372,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M0WMG,IO95EA,55.021,-1.625,987,2026-07-16 17:00:00,2026-07-17 16:54:00,2
M0XFO,IO93CU,53.854,-1.792,793,2026-07-17 06:04:00,2026-07-17 16:30:00,1
M1JKL,IO82TC,52.104,-2.375,525,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M1MCL,IO93FQ,53.688,-1.542,271,2026-07-16 17:02:00,2026-07-16 19:18:00,1
M5RJC,IO93FX,53.979,-1.542,116,2026-07-17 13:14:00,2026-07-17 14:12:00,1
M6GQU,IO92FM,52.521,-1.542,517,2026-07-16 17:22:00,2026-07-17 16:58:00,2
M6XOF,IO91,51.479,-1.042,675,2026-07-16 17:00:00,2026-07-17 16:54:00,2
M7ANY,IO93NB,53.062,-0.875,23,2026-07-17 14:54:00,2026-07-17 15:02:00,1
M7DYR,IO70,50.479,-5.042,271,2026-07-17 07:22:00,2026-07-17 15:00:00,1
M7EXT,JO02AG,52.271,0.042,965,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M7GAQ/RX,IO90WX,50.979,-0.125,3,2026-07-17 14:08:00,2026-07-17 16:12:00,1
M7IAF,JO01FR,51.729,0.458,501,2026-07-17 13:36:00,2026-07-17 16:58:00,1
M7LZT,IO83WM,53.521,-2.125,998,2026-07-16 17:00:00,2026-07-17 16:56:00,2
M7NXS,IO93LX,53.979,-1.042,560,2026-07-16 17:04:00,2026-07-17 16:56:00,2
M7SDJ,IO81PP,51.646,-2.708,1367,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M7WWX,IO80XT,50.812,-2.042,1715,2026-07-16 17:02:00,2026-07-17 16:58:00,2
M9ISW,IO90KT,50.812,-1.125,1,2026-07-17 10:04:00,2026-07-17 10:04:00,1
M9PSY,IO86HA,56.021,-3.375,30569,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M9PSY-1,IO86HA,56.021,-3.375,28662,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M9PSY-2,IO86HA,56.021,-3.375,21519,2026-07-16 17:00:00,2026-07-17 16:58:00,2
M9TWM,IO93FJ,53.396,-1.542,2547,2026-07-16 17:00:00,2026-07-17 16:58:00,2
MI6KKN,IO65QE,55.188,-6.625,26,2026-07-16 17:24:00,2026-07-16 17:28:00,1
MI7GCZ,IO74AM,54.521,-5.958,3278,2026-07-16 17:00:00,2026-07-17 04:26:00,2
MM0CZM,IO75SW,55.938,-4.458,6,2026-07-17 14:30:00,2026-07-17 16:10:00,1
MM0ZBH,IO86IB,56.062,-3.292,1971,2026-07-16 17:00:00,2026-07-17 16:58:00,2
MM7YKZ,IO75TV,55.896,-4.375,273,2026-07-16 22:36:00,2026-07-17 12:10:00,2
MM8KZF,IO77VL,57.479,-4.208,130,2026-07-16 18:08:00,2026-07-17 13:32:00,2
MW0BYS,IO71MR,51.729,-4.958,1574,2026-07-16 17:00:00,2026-07-16 21:02:00,1
MW1CFN,IO73TH,53.312,-4.375,11,2026-07-17 15:38:00,2026-07-17 16:26:00,1
MW7SIF,IO72WO,52.604,-4.125,3287,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N0CALL,DM03TU,33.854,-118.375,10,2026-07-17 13:46:00,2026-07-17 16:12:00,1
N0CALL,IO92OB,52.062,-0.792,105,2026-07-16 17:32:00,2026-07-17 16:54:00,2
N0CALL,IO93US,53.771,-0.292,4,2026-07-17 14:28:00,2026-07-17 14:34:00,1
N0CALL,JN06EM,46.521,0.375,428,2026-07-16 22:06:00,2026-07-17 09:38:00,2
N0CALL,JO22KV,52.896,4.875,13,2026-07-16 19:32:00,2026-07-17 16:18:00,2
N0CALL12,EM12PT,32.812,-96.708,65,2026-07-16 17:00:00,2026-07-16 19:52:00,1
N0CALL2FFC87,EN50MM,40.521,-88.958,140,2026-07-16 17:24:00,2026-07-17 16:58:00,2
N0COQ,OL39EI,29.354,106.375,863,2026-07-16 17:02:00,2026-07-17 16:58:00,2
N0GQ,DM79PI,39.354,-104.708,3,2026-07-16 23:06:00,2026-07-17 12:06:00,2
N0HAQ,OL62TI,22.354,113.625,896,2026-07-16 17:00:00,2026-07-17 16:52:00,2
N0KAM,DN84HA,44.021,-103.375,914,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N0KSU,EM19RF,39.229,-96.542,4201,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N0LUF,DM78PS,38.771,-104.708,1718,2026-07-17 03:30:00,2026-07-17 16:58:00,1
N0NS,EN41EX,41.979,-91.625,726,2026-07-17 04:26:00,2026-07-17 16:58:00,1
N0QDS,EN35GA,45.021,-93.458,9992,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N0SYU,OL62NA,22.021,113.125,468,2026-07-16 17:08:00,2026-07-17 16:40:00,2
N0UR,EN33IU,43.854,-93.292,30,2026-07-17 16:04:00,2026-07-17 16:56:00,1
N1LUK,FN31MJ,41.396,-72.958,3,2026-07-17 00:14:00,2026-07-17 00:22:00,1
N1RWJ,FN41FR,41.729,-71.542,3267,2026-07-16 18:18:00,2026-07-17 12:00:00,2
N1UC,FM08LA,38.021,-79.042,6659,2026-07-16 17:12:00,2026-07-17 16:58:00,2
N2AJX,FN13EB,43.062,-77.625,1747,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N2BRJ,FM29KQ,39.688,-75.125,14426,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N2DED,FN20NH,40.312,-74.875,2997,2026-07-16 17:02:00,2026-07-17 16:58:00,2
N2EPE,FN13FB,43.062,-77.542,16671,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N2KPQ,EM94QW,34.938,-80.625,4188,2026-07-16 17:04:00,2026-07-17 16:58:00,2
N2OTO,EL96WI,26.354,-80.125,1289,2026-07-16 17:02:00,2026-07-17 16:56:00,2
N2UGS,FN02OX,42.979,-78.792,219,2026-07-16 20:14:00,2026-07-17 02:28:00,2
N2YCH,FN31JG,41.271,-73.208,42082,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N3AGE-0,FN30HW,40.938,-73.375,17666,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N3AGE-2,FN30HW,40.938,-73.375,25175,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N3AGE-4,FN30HW,40.938,-73.375,25680,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N3CHX,FM06AA,36.021,-79.958,1940,2026-07-17 03:26:00,2026-07-17 14:52:00,1
N3EDS/K2,FM09JX,39.979,-79.208,22,2026-07-16 17:12:00,2026-07-17 14:48:00,2
N3EYQ,FN21XV,41.896,-74.042,2936,2026-07-16 17:00:00,2026-07-17 10:26:00,2
N3MK,FM27HV,37.896,-75.375,25011,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N3PK,EM84SS,34.771,-82.458,1799,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N3VDY,FN20KX,40.979,-75.125,9,2026-07-16 17:42:00,2026-07-16 22:44:00,1
N3XO,FN20EJ,40.396,-75.625,6423,2026-07-16 19:32:00,2026-07-17 16:58:00,2
N3YPL,FM19HI,39.354,-77.375,12,2026-07-16 20:44:00,2026-07-16 20:48:00,1
N4AU,EM62VP,32.646,-86.208,2779,2026-07-16 18:32:00,2026-07-17 16:58:00,2
N4DM,EM56IK,36.438,-89.292,89,2026-07-16 18:40:00,2026-07-17 00:30:00,2
N4EAC,FM18FW,38.938,-77.542,9,2026-07-16 18:22:00,2026-07-16 18:38:00,1
N4IRT,FM08,38.479,-79.042,673,2026-07-17 15:54:00,2026-07-17 16:58:00,1
N4JJS,FM05PN,35.562,-78.708,336,2026-07-16 17:02:00,2026-07-17 16:56:00,2
N4MXZ,FM17FK,37.438,-77.542,188,2026-07-17 16:34:00,2026-07-17 16:58:00,1
N4SRN,FM26AV,36.896,-75.958,572,2026-07-17 11:50:00,2026-07-17 16:58:00,1
N4TTN,FM05PM,35.521,-78.708,9973,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N4TVC/4,FM18IS,38.771,-77.292,5944,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N4ZZN,EL99IA,29.021,-81.292,112,2026-07-16 17:16:00,2026-07-17 16:22:00,2
N5AQM,DM43AH,33.312,-111.958,1,2026-07-17 02:44:00,2026-07-17 02:44:00,1
N5CRD,EM22PO,32.604,-94.708,7,2026-07-17 16:36:00,2026-07-17 16:48:00,1
N5CSC,EL09UJ,29.396,-98.292,14201,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N5IST,EM13PF,33.229,-96.708,122,2026-07-16 17:02:00,2026-07-16 21:14:00,1
N5MN,EM10DR,30.729,-97.708,7974,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N5NBD,EM10UR,30.729,-96.292,2,2026-07-16 17:18:00,2026-07-16 17:26:00,1
N5TNL,EM25UI,35.354,-94.292,15288,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N5UTV/A3S,EM26AD,36.146,-95.958,2842,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N5UTV/LP,EM26AD,36.146,-95.958,710,2026-07-16 17:36:00,2026-07-17 16:54:00,2
N5XXN,DM81RU,31.854,-102.542,1920,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N6GN4,DN70LL,40.479,-105.042,23628,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N6GN5,DN70LL,40.479,-105.042,35037,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N6IO,EM85SM,35.521,-82.458,603,2026-07-16 18:56:00,2026-07-17 16:58:00,2
N6KK,DM03TR,33.729,-118.375,235,2026-07-16 17:00:00,2026-07-17 16:54:00,2
N6RCD,CN82PE,42.188,-122.708,309,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N6RY,DM33SP,33.646,-112.458,3895,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N6UG,CM98,38.479,-121.042,9,2026-07-16 20:43:00,2026-07-16 20:47:00,1
N6UG,CM98IT,38.812,-121.292,17,2026-07-16 20:59:00,2026-07-16 21:07:00,1
N6WDC,CM97NJ,37.396,-120.875,1,2026-07-16 23:12:00,2026-07-16 23:12:00,1
N7BUI,CN84IH,44.312,-123.292,12131,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N7JCT,DN17,47.479,-117.042,17,2026-07-17 15:36:00,2026-07-17 16:58:00,1
N7LEM,DM78PW,38.938,-104.708,1812,2026-07-16 17:02:00,2026-07-17 16:58:00,2
N7QXB,DN40CQ,40.688,-111.792,15107,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N7RCL,DM26MA,36.021,-114.958,364,2026-07-16 17:00:00,2026-07-17 16:54:00,2
N7SET,CN87US,47.771,-122.292,2365,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N7TUG,CN87TQ,47.688,-122.375,7,2026-07-16 17:36:00,2026-07-16 18:14:00,1
N7VVX,DN40BW,40.938,-111.875,6546,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N8APW,EN81GJ,41.396,-83.458,24,2026-07-16 17:08:00,2026-07-17 16:08:00,2
N8BTR,EN55WE,45.188,-88.125,3034,2026-07-16 17:02:00,2026-07-17 16:58:00,2
N8DGD,EN72DX,42.979,-85.708,94,2026-07-16 17:04:00,2026-07-17 16:24:00,2
N8FGV,FM19MC,39.104,-76.958,391,2026-07-16 17:02:00,2026-07-17 16:58:00,2
N8GA,EN80EE,40.188,-83.625,39648,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N8GA-1,EN80EE,40.188,-83.625,7498,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N8HKU,EN82EE,42.188,-83.625,1132,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N8KIM,EN82HQ,42.688,-83.375,1,2026-07-16 19:48:00,2026-07-16 19:48:00,1
N8MH,FM05PK,35.438,-78.708,3793,2026-07-16 17:06:00,2026-07-17 16:58:00,2
N8VIM,FN42FQ,42.688,-71.542,7641,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N8ZQX,EM79RH,39.312,-84.542,144,2026-07-17 01:18:00,2026-07-17 02:38:00,1
N9AWU,EM69SM,39.521,-86.458,25235,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N9EAT,EN41WT,41.812,-90.125,9690,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N9JO,EN51XS,41.771,-88.042,1412,2026-07-16 17:00:00,2026-07-16 22:02:00,1
N9QKX,EL87,27.479,-83.042,6,2026-07-16 22:22:00,2026-07-16 22:32:00,1
N9VW,CN87MG,47.271,-122.958,3926,2026-07-16 17:00:00,2026-07-17 16:58:00,2
N9YBX,EN53UF,43.229,-88.292,147,2026-07-16 17:02:00,2026-07-17 16:56:00,2
NA4BB,EM84SR,34.729,-82.458,229,2026-07-16 17:04:00,2026-07-17 14:28:00,2
NB3A,FM18CR,38.729,-77.792,27390,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NC0U,FM18FM,38.521,-77.542,2,2026-07-17 13:16:00,2026-07-17 13:34:00,1
ND7M,DM16XF,36.229,-116.042,9192,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NE14ABJ,IO94LQ,54.688,-1.042,321,2026-07-16 17:02:00,2026-07-17 16:56:00,2
NF0G,EN34,44.479,-93.042,397,2026-07-16 17:18:00,2026-07-17 16:56:00,2
NF0G,EN34GV,44.896,-93.458,2,2026-07-17 04:26:00,2026-07-17 04:46:00,1
NF0G,EN34IW,44.938,-93.292,1,2026-07-17 04:40:00,2026-07-17 04:40:00,1
NF0G,EN34NU,44.854,-92.875,14,2026-07-17 14:20:00,2026-07-17 16:46:00,1
NG1Y,FN43CQ,43.688,-71.792,3151,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NG5P,EM34VT,34.812,-92.208,250,2026-07-16 17:00:00,2026-07-16 18:40:00,1
NG5P/2,EM34VT,34.812,-92.208,5,2026-07-16 23:40:00,2026-07-16 23:40:00,1
NH6V,BK29CW,19.938,-155.792,2003,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NI0K1,EN27JR,47.729,-95.208,1093,2026-07-17 13:24:00,2026-07-17 15:24:00,1
NI0K2,EN27JR,47.729,-95.208,1271,2026-07-17 13:24:00,2026-07-17 15:24:00,1
NI0L,DM79MO,39.604,-104.958,471,2026-07-16 17:00:00,2026-07-17 06:42:00,2
NI5F,EM70FU,30.854,-85.542,6677,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NJ6N,DM13DM,33.521,-117.708,47,2026-07-16 17:00:00,2026-07-17 14:40:00,2
NL12894,JO33KH,53.312,6.875,3,2026-07-17 05:28:00,2026-07-17 05:28:00,1
NL3D,BP51CD,61.146,-149.792,55,2026-07-16 22:20:00,2026-07-16 23:52:00,1
NL7M,BP42XC,62.104,-150.042,42,2026-07-17 14:40:00,2026-07-17 16:50:00,1
NL9222,JO22KE,52.188,4.875,218,2026-07-16 17:30:00,2026-07-17 16:58:00,2
NM1Z,FN41QP,41.646,-70.625,73,2026-07-16 23:02:00,2026-07-17 14:44:00,2
NN0V,EN42BA,42.021,-91.875,2148,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NN0V,EN42BE,42.188,-91.875,838,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NO9G,EN51VV,41.896,-88.208,692,2026-07-16 17:08:00,2026-07-17 16:50:00,2
NQ4Y,EM75UT,35.812,-84.292,1138,2026-07-16 17:02:00,2026-07-17 16:58:00,2
NR7V,CN88LX,48.979,-123.042,275,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NS8C,EN57QC,47.104,-88.625,158,2026-07-16 17:00:00,2026-07-17 15:20:00,2
NT1D,FN42EL,42.479,-71.625,1916,2026-07-16 17:00:00,2026-07-17 16:58:00,2
NW0C,EN35,45.479,-93.042,3144,2026-07-16 17:04:00,2026-07-17 16:58:00,2
NX0M,EM29,39.479,-95.042,548,2026-07-16 19:32:00,2026-07-17 06:44:00,2
NY4Q,EM84AM,34.521,-83.958,26353,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OA6DXV/SDR,FH43GM,-16.479,-71.458,536,2026-07-16 21:18:00,2026-07-17 13:36:00,2
OE2AXL,IO86HA,56.021,-3.375,11,2026-07-17 11:06:00,2026-07-17 11:36:00,1
OE2WNL,JN67KK,47.438,12.875,1040,2026-07-16 17:00:00,2026-07-17 16:54:00,2
OE3GBB,JN87AQ,47.688,16.042,36569,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OE3GBB/P,JN87AQ,47.688,16.042,40240,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OE3GBB/Q,JN87AQ,47.688,16.042,41023,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OE3ICA,JN88AH,48.312,16.042,320,2026-07-16 19:00:00,2026-07-17 13:10:00,2
OE3KFB,JN78WL,48.479,15.875,629,2026-07-16 17:00:00,2026-07-17 16:56:00,2
OE3XHU,JN88AN,48.562,16.042,1115,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OE4DSR,JN87DD,47.146,16.292,2,2026-07-16 20:30:00,2026-07-17 00:16:00,2
OE5MMP,JN68RC,48.104,13.458,5019,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OE6PWD,JN77RB,47.062,15.458,4876,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OE9AZH,JN47TF,47.229,9.625,1544,2026-07-16 17:04:00,2026-07-17 16:58:00,2
OE9BKJ,JN47UL,47.479,9.708,3712,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OE9TAV,JN47TK,47.438,9.625,21377,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OH2EBV,KP10WD,60.146,23.875,11,2026-07-17 16:20:00,2026-07-17 16:52:00,1
OH2FHJ,KP20GC,60.104,24.542,54,2026-07-17 09:08:00,2026-07-17 14:20:00,1
OH2LFM,KP31TM,61.521,27.625,30,2026-07-16 17:00:00,2026-07-17 16:46:00,2
OH2MOK,KP20MI,60.354,25.042,1,2026-07-17 08:24:00,2026-07-17 08:24:00,1
OH3FR,KP20,60.479,24.958,5065,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OH3LMN/KIWI,KP11WM,61.521,23.875,14931,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OH3MZT,KP10,60.479,22.958,833,2026-07-16 17:04:00,2026-07-17 16:52:00,2
OH5LIZ,KP30JU,60.854,26.792,643,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OH6AC,KP12LW,62.938,22.958,69,2026-07-16 17:02:00,2026-07-17 16:22:00,2
OH6AH,KP12KR,62.729,22.875,2014,2026-07-16 21:30:00,2026-07-17 05:46:00,2
OH6BG,KP03QA,63.021,21.375,36287,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OK1FQT,JO70TP,50.646,15.625,67,2026-07-17 05:02:00,2026-07-17 07:54:00,1
OK1HRA,JO60WA,50.021,13.875,9481,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OK1RAJ1,JO70FC,50.104,14.458,1,2026-07-16 18:08:00,2026-07-16 18:08:00,1
OK2BVG/RX1,JN88KR,48.729,16.875,2237,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OK2BVG/RX3,JN88KR,48.729,16.875,2261,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OK2PYA,JN79UG,49.271,15.708,5683,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OM7ADJ,JN98MM,48.521,19.042,530,2026-07-16 17:00:00,2026-07-17 16:58:00,2
ON0WAL,JO21CF,51.229,4.208,29,2026-07-16 17:50:00,2026-07-17 16:54:00,2
ON1AFF,JO21GC,51.104,4.542,8,2026-07-16 18:04:00,2026-07-17 16:54:00,2
ON1AHT,JO10RW,50.938,3.458,125,2026-07-17 07:18:00,2026-07-17 16:56:00,1
ON3GS,JO20BU,50.854,4.125,1032,2026-07-16 17:02:00,2026-07-17 16:58:00,2
ON4ABC,JO10RX,50.979,3.458,34,2026-07-17 16:28:00,2026-07-17 16:46:00,1
ON4AWM,JO20OT,50.812,5.208,90,2026-07-16 19:08:00,2026-07-17 04:24:00,2
ON4RST,JO20OS,50.771,5.208,398,2026-07-16 17:36:00,2026-07-17 05:42:00,2
ON5HB,JO21OC,51.104,5.208,2928,2026-07-16 17:00:00,2026-07-16 19:48:00,1
ON5KQ,JO10OS,50.771,3.208,51127,2026-07-16 17:00:00,2026-07-17 16:58:00,2
ON7AN,JO20,50.479,4.958,1182,2026-07-16 17:32:00,2026-07-17 15:46:00,2
ON7AN,JO20FJ,50.396,4.458,8,2026-07-17 09:14:00,2026-07-17 15:28:00,1
ON7XX,JO10KU,50.854,2.875,53,2026-07-16 19:34:00,2026-07-16 20:08:00,1
ON8EC,JO20GW,50.938,4.542,3646,2026-07-16 17:00:00,2026-07-17 16:58:00,2
ONL12087,JO11LF,51.229,2.958,2923,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OP8Y,JO20ER,50.729,4.375,662,2026-07-16 17:00:00,2026-07-16 21:10:00,1
OPENWEBRXNL,JO22JP,52.646,4.792,6,2026-07-16 21:04:00,2026-07-17 10:04:00,2
OZ0FT,JO66CA,56.021,12.208,1,2026-07-17 16:30:00,2026-07-17 16:30:00,1
OZ1BFM,JO66BB,56.062,12.125,1943,2026-07-16 17:02:00,2026-07-17 16:52:00,2
OZ1BHI,JO65EQ,55.688,12.375,2271,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OZ1DEO,JO65FP,55.646,12.458,9,2026-07-16 20:50:00,2026-07-17 02:20:00,2
OZ1TV,JO65DP,55.646,12.292,152,2026-07-16 17:06:00,2026-07-17 16:54:00,2
OZ6QG/A,JO55UW,55.938,11.708,144,2026-07-16 21:02:00,2026-07-17 08:28:00,2
OZ7IT,JO65DF,55.229,12.292,12995,2026-07-16 17:00:00,2026-07-17 16:58:00,2
OZ9QV,JO65CP,55.646,12.208,267,2026-07-16 17:26:00,2026-07-17 16:46:00,2
P43N,FK52BK,12.438,-69.875,38,2026-07-16 22:36:00,2026-07-16 23:44:00,1
PA0590SWL,JO20XV,50.896,5.958,674,2026-07-16 17:02:00,2026-07-17 16:54:00,2
PA0BRO,JO33HB,53.062,6.625,940,2026-07-16 17:04:00,2026-07-17 16:54:00,2
PA0GHH,JO22LJ,52.396,4.958,833,2026-07-16 17:06:00,2026-07-17 16:54:00,2
PA0RDT,JO11TM,51.521,3.625,7238,2026-07-16 17:00:00,2026-07-17 16:58:00,2
PA0SLT/4,JO33KG,53.271,6.875,15224,2026-07-16 17:00:00,2026-07-17 16:58:00,2
PA0SLT/5,JO33KG,53.271,6.875,18881,2026-07-16 17:00:00,2026-07-17 16:58:00,2
PA0SLT/6,JO33KG,53.271,6.875,17494,2026-07-16 17:00:00,2026-07-17 16:58:00,2
PA0SLT/J,JO21JO,51.604,4.792,8243,2026-07-16 17:00:00,2026-07-17 16:58:00,2
PA11568,JO21AH,51.312,4.042,3,2026-07-16 18:04:00,2026-07-16 19:14:00,1
PA11674SWL,JO21IT,51.812,4.708,372,2026-07-16 17:10:00,2026-07-17 09:14:00,2
PA1APW,JO22FC,52.104,4.458,795,2026-07-16 17:04:00,2026-07-17 16:54:00,2
PA1JMS,JO21CX,51.979,4.208,10586,2026-07-16 17:00:00,2026-07-17 16:58:00,2
