reporter_call,reporter_grid,latitude,longitude,spots,first_seen,last_seen,active_days
S57BAT,JN76GE,46.188,14.542,333,2026-07-13 05:24:00,2026-07-13 10:22:00,1
S57BIT,JN76DE,46.188,14.292,54,2026-07-13 17:54:00,2026-07-13 19:56:00,1
S57GD-2,JN76EE,46.188,14.375,12,2026-07-11 17:32:00,2026-07-13 03:30:00,2
S57MK,JN75CW,45.938,14.208,2884,2026-07-14 16:22:00,2026-07-17 16:52:00,3
S59DBO,JN66XG,46.271,13.958,48,2026-07-16 17:26:00,2026-07-16 17:28:00,1
SA0BDK,JO89XF,59.229,17.958,1056,2026-07-10 18:54:00,2026-07-11 11:44:00,2
SA0BKW,JO99KO,59.604,18.875,4429,2026-07-14 10:30:00,2026-07-17 08:04:00,3
SA0GUS,JO89WJ,59.396,17.875,16006,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SA1CKE,JO97HN,57.562,18.625,5509,2026-07-11 12:50:00,2026-07-12 10:38:00,2
SA2KLM,KP05SH,65.312,21.542,71,2026-07-10 17:26:00,2026-07-17 15:26:00,8
SA2LLL,KP06NA,66.021,21.125,852,2026-07-11 19:42:00,2026-07-13 19:44:00,3
SA4BNA,JO69GO,59.604,12.542,49247,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SA5CHW,JO78TN,58.562,15.625,7510,2026-07-10 20:10:00,2026-07-17 04:56:00,8
SA5JBN,JO89LW,59.938,16.958,17001,2026-07-10 17:00:00,2026-07-15 19:56:00,6
SA6BSS/HL,JO68SC,58.104,13.542,210112,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SA6BSS/WEB,MO74,54.479,74.958,4,2026-07-14 05:18:00,2026-07-14 05:20:00,1
SA6BSS/WEB,QN03,43.479,140.958,41,2026-07-16 06:10:00,2026-07-16 07:38:00,1
SA6LHA,JO67KJ,57.396,12.875,2256,2026-07-12 11:34:00,2026-07-17 16:58:00,6
SA7TOW,JO66,56.479,12.958,12713,2026-07-10 17:06:00,2026-07-15 00:10:00,6
SA7TOW,JO66IC,56.104,12.708,3,2026-07-10 17:18:00,2026-07-12 18:18:00,2
SA7TOW,JO66JJ,56.396,12.792,43,2026-07-10 18:02:00,2026-07-15 00:02:00,6
SDR/JN69BA,JN69BA,49.021,12.125,4962,2026-07-10 17:00:00,2026-07-17 16:50:00,8
SDR1,DO21XA,51.021,-114.042,251,2026-07-16 23:04:00,2026-07-17 03:10:00,2
SILESIA,JN99MX,49.979,19.042,2,2026-07-14 20:10:00,2026-07-14 20:12:00,1
SIMONKO912,JN99PB,49.062,19.292,52,2026-07-12 18:08:00,2026-07-17 08:42:00,3
SK3GA,JP81NR,61.729,17.125,1,2026-07-10 17:52:00,2026-07-10 17:52:00,1
SK6WW,JO78FM,58.521,14.458,6100,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SK7HW,JO76JU,56.854,14.792,158,2026-07-11 23:04:00,2026-07-15 16:22:00,3
SK7HW,JO78JU,58.854,14.792,1111,2026-07-11 23:40:00,2026-07-16 08:18:00,4
SK7OL,JO66LJ,56.396,12.958,6086,2026-07-10 17:02:00,2026-07-17 16:58:00,8
SM0GNS,JO89XI,59.354,17.958,433,2026-07-12 06:34:00,2026-07-12 10:28:00,1
SM2KOT,JP95HB,65.062,18.625,31095,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SM3LNM,JP82QG,62.271,17.375,11844,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SM4GOJ,JO79NV,59.896,15.125,10,2026-07-12 18:40:00,2026-07-12 19:04:00,1
SM4GTV,JP70LD,60.146,14.958,53582,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SM4HVP,JP70OD,60.146,15.208,5910,2026-07-10 17:00:00,2026-07-17 16:58:00,7
SM4OJ,JP70XG,60.271,15.958,391,2026-07-14 14:06:00,2026-07-16 07:32:00,3
SM5MEK,JO89TT,59.812,17.625,195,2026-07-11 12:54:00,2026-07-11 15:24:00,1
SM5RVH,JO88LQ,58.688,16.958,3849,2026-07-10 17:04:00,2026-07-17 11:14:00,8
SM7IUN,JO65MR,55.729,13.042,59766,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SO5CW,KO01MW,51.938,21.042,32609,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SP2LNY,JO94VI,54.354,19.792,511,2026-07-12 11:58:00,2026-07-13 14:16:00,2
SP2MHC,JO94IE,54.188,18.708,6,2026-07-10 21:00:00,2026-07-10 21:06:00,1
SP3GJ,JO81XK,51.438,17.958,741,2026-07-16 18:28:00,2026-07-16 22:18:00,1
SP5DQZ,KO02OE,52.188,21.208,101515,2026-07-10 21:58:00,2026-07-17 16:58:00,8
SP5FLS/1,KO02MC,52.104,21.042,1037,2026-07-10 17:08:00,2026-07-17 16:52:00,8
SP5IP/P,KO12LH,52.312,22.958,1147,2026-07-11 21:22:00,2026-07-12 12:46:00,2
SP6GJY,JO81LA,51.021,16.958,238,2026-07-12 10:16:00,2026-07-12 23:12:00,1
SP6JBA,JO90EM,50.521,18.375,205,2026-07-12 16:46:00,2026-07-12 18:04:00,1
SP8LLM,KO10FD,50.146,22.458,4,2026-07-12 08:14:00,2026-07-12 15:50:00,1
SP8MK,KO11KH,51.312,22.875,349,2026-07-17 15:50:00,2026-07-17 16:58:00,1
SP8WO/RX,KN09SX,49.979,21.542,3445,2026-07-12 12:38:00,2026-07-17 16:58:00,4
SP9EKG,JO90,50.479,18.958,90,2026-07-10 21:20:00,2026-07-11 17:38:00,2
SP9SKP,JN99FX,49.979,18.458,1611,2026-07-13 15:38:00,2026-07-17 16:44:00,5
SPACEPL,KN23MI,43.354,25.042,428,2026-07-10 18:10:00,2026-07-17 16:54:00,7
SQ2WB,JO92ES,52.771,18.375,41251,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SQ3H,JO82KQ,52.688,16.875,60983,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SQ3SKN,JO72TB,52.062,15.625,46,2026-07-11 17:08:00,2026-07-11 17:14:00,1
SQ5SH,JO93BC,53.104,18.125,6003,2026-07-10 20:06:00,2026-07-17 01:44:00,8
SQ6XL,JO80IP,50.646,16.708,128,2026-07-16 21:02:00,2026-07-17 16:54:00,2
SQ7IQO,JO91TT,51.812,19.625,8089,2026-07-10 17:02:00,2026-07-17 16:58:00,8
SQ9JXN,JN99MT,49.812,19.042,31,2026-07-10 17:42:00,2026-07-10 21:14:00,1
SV1BTL,KM18VA,38.021,23.792,113772,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SV1CDN,KM17TX,37.979,23.625,260,2026-07-10 17:26:00,2026-07-17 16:48:00,8
SV1CMG,KM18FV,38.896,22.458,9,2026-07-11 07:58:00,2026-07-17 12:48:00,5
SV1DAR,KM17VX,37.979,23.792,11,2026-07-15 04:24:00,2026-07-15 05:26:00,1
SV1SLB,KM17,37.479,22.958,271,2026-07-15 17:06:00,2026-07-17 16:12:00,2
SV1TSH,KM18WA,38.021,23.875,30,2026-07-10 19:50:00,2026-07-11 09:46:00,2
SV3DVO,KM08UF,38.229,21.708,158,2026-07-11 16:50:00,2026-07-16 16:38:00,5
SV4BFB,KM09TJ,39.396,21.625,5,2026-07-16 14:58:00,2026-07-16 15:20:00,1
SV8FET,KM27LL,37.479,24.958,1331,2026-07-10 22:08:00,2026-07-12 20:20:00,3
SWL-CN88,CN88DF,48.229,-123.708,138,2026-07-10 18:26:00,2026-07-10 18:56:00,1
SWL-CN88,CN88FG,48.271,-123.542,7204,2026-07-11 15:54:00,2026-07-16 16:38:00,5
SWL-FRANK,JO53NC,53.104,11.125,34,2026-07-10 19:08:00,2026-07-17 16:06:00,6
SWL-JO20IT,JO20IT,50.812,4.708,7205,2026-07-10 17:02:00,2026-07-17 16:46:00,8
SWL-NIAGARA,FN03LB,43.062,-79.042,152,2026-07-10 18:06:00,2026-07-17 16:56:00,8
SWL-QF55DI,QF55DI,-34.646,150.292,4,2026-07-12 03:29:00,2026-07-12 05:31:00,1
SWL-SP-ORO,KO01LH,51.312,20.958,5758,2026-07-10 17:06:00,2026-07-17 16:44:00,8
SWL-TALO,JN35SC,45.104,7.542,11965,2026-07-10 21:16:00,2026-07-17 16:58:00,8
SWL/13CT1132,JO31ET,51.812,6.375,11,2026-07-11 14:26:00,2026-07-12 18:12:00,2
SWL/HU1UB,JO21JN,51.562,4.792,91230,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SWL/TOMATK,OF88AC,-31.896,116.042,1662,2026-07-16 10:46:00,2026-07-17 16:56:00,2
SWL123,IO94GX,54.979,-1.458,65,2026-07-10 22:24:00,2026-07-16 21:26:00,2
SWL13RHX,JO32XI,52.354,7.958,2,2026-07-12 00:54:00,2026-07-12 01:00:00,1
SWLCBR,QF44NN,-35.438,149.125,47,2026-07-17 05:02:00,2026-07-17 16:54:00,1
SWLCN88,CN88FG,48.271,-123.542,1265,2026-07-10 19:00:00,2026-07-16 21:48:00,3
SWLCN88FG,CN88FG,48.271,-123.542,813,2026-07-11 16:18:00,2026-07-11 18:22:00,1
SWLDM63ID,DM63ID,33.146,-107.292,7378,2026-07-10 17:06:00,2026-07-17 16:58:00,8
SWLIO53PS,IO53PS,53.771,-8.708,2901,2026-07-10 17:00:00,2026-07-17 16:52:00,8
SWLJO22,JO22UA,52.021,5.708,212,2026-07-10 18:52:00,2026-07-16 20:34:00,7
SWLJO65LO,JO65LO,55.604,12.958,1303,2026-07-10 17:00:00,2026-07-15 20:22:00,6
SWLMET0W-1,JO31IX,51.979,6.708,14569,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SWLNJ99XR,OJ09AR,9.729,100.042,73,2026-07-11 10:54:00,2026-07-17 13:40:00,7
SWLPAOLO,JN55RS,45.771,11.458,19713,2026-07-10 17:00:00,2026-07-17 16:58:00,8
SWLQF15,QF15AU,-34.146,142.042,13,2026-07-11 08:08:00,2026-07-11 12:18:00,1
SWLWESTLEX,EM78,38.479,-85.042,1125,2026-07-10 17:16:00,2026-07-17 14:50:00,8
SWLWESTLEX,EM78RX,38.979,-84.542,1,2026-07-12 18:14:00,2026-07-12 18:14:00,1
SWLWESTLEX,EM78SB,38.062,-84.458,28,2026-07-15 23:02:00,2026-07-17 16:46:00,3
SWUKSDR,IO80QR,50.729,-2.625,64,2026-07-11 14:22:00,2026-07-11 14:50:00,1
SY1BJV,KM17VX,37.979,23.792,529,2026-07-10 18:08:00,2026-07-17 03:00:00,8
TA2AEG,KN40RS,40.771,29.458,1403,2026-07-10 21:38:00,2026-07-14 23:46:00,3
TA3HRJ,KM38NK,38.438,27.125,7,2026-07-14 00:21:00,2026-07-14 01:47:00,1
TA4/G8SCU,KM56VO,36.604,31.792,42935,2026-07-10 17:00:00,2026-07-17 16:58:00,8
TF1A,HP84XA,64.021,-22.042,1,2026-07-16 07:42:00,2026-07-16 07:42:00,1
TF1A,HP94AC,64.104,-21.958,2,2026-07-13 03:32:00,2026-07-13 03:32:00,1
TF1A,HP94AD,64.146,-21.958,27,2026-07-13 01:32:00,2026-07-13 01:44:00,1
TF1A,HP94BC,64.104,-21.875,102,2026-07-10 22:28:00,2026-07-17 01:24:00,5
TF1A,HP94BD,64.146,-21.875,4308,2026-07-10 17:22:00,2026-07-17 16:52:00,8
TF1A,HP94CB,64.062,-21.792,588,2026-07-10 22:14:00,2026-07-17 03:44:00,8
TF1A,IP05ER,65.729,-19.625,4265,2026-07-10 17:22:00,2026-07-17 07:02:00,8
TF1A/P,HP94BD,64.146,-21.875,45,2026-07-10 17:02:00,2026-07-16 20:38:00,5
TF3HR,HP94,64.479,-21.042,40,2026-07-16 21:08:00,2026-07-16 21:12:00,1
TF3HR,HP94UH,64.312,-20.292,1,2026-07-16 21:08:00,2026-07-16 21:08:00,1
TF3HZ,HP94AD,64.146,-21.958,14538,2026-07-10 17:00:00,2026-07-17 16:58:00,8
TF4IR,HP94AA,64.021,-21.958,2399,2026-07-15 20:48:00,2026-07-17 16:52:00,3
TI0RC,EJ79XW,9.938,-84.042,18228,2026-07-10 17:54:00,2026-07-17 16:56:00,8
TOLYAN,KO40NS,50.771,29.125,4,2026-07-13 00:28:00,2026-07-17 14:52:00,4
TRCNET,KP13NT,63.812,23.125,2246,2026-07-10 17:04:00,2026-07-17 16:58:00,8
UA3ARC,KO85SO,55.604,37.542,74,2026-07-11 17:56:00,2026-07-15 18:08:00,5
UA4WEW,LO77UX,57.979,55.708,38,2026-07-12 08:16:00,2026-07-16 07:44:00,4
UACNJ,FN20MV,40.896,-74.958,207844,2026-07-10 20:24:00,2026-07-17 16:58:00,8
UB0WBV,NO53RC,53.104,91.458,8,2026-07-12 16:08:00,2026-07-17 08:50:00,2
UB1AKX,KO59CS,59.771,30.208,5301,2026-07-10 17:06:00,2026-07-17 16:58:00,8
UB3AYO,KO85,55.479,36.958,3,2026-07-14 08:38:00,2026-07-14 08:58:00,1
UB9UDY,NO33SU,53.854,87.542,3,2026-07-14 11:06:00,2026-07-14 11:12:00,1
UG3B,KO85QM,55.521,37.375,17,2026-07-11 10:36:00,2026-07-11 13:12:00,1
UNLIS,JN79XN,49.562,15.958,23398,2026-07-10 17:00:00,2026-07-17 16:58:00,8
UR4URQ,KO40SU,50.854,29.542,50592,2026-07-10 17:00:00,2026-07-17 16:58:00,8
US5QW,KN77OU,47.854,35.208,772,2026-07-12 14:50:00,2026-07-16 04:08:00,3
V51RS,JG87QL,-22.521,17.375,12991,2026-07-12 12:42:00,2026-07-17 16:58:00,6
VA1XH,GN06AE,46.188,-59.958,64,2026-07-14 23:24:00,2026-07-15 00:48:00,2
VA2AFL,FN35,45.479,-73.042,42,2026-07-17 01:58:00,2026-07-17 02:32:00,1
VA2GHZ,FN46WW,46.938,-70.125,1211,2026-07-10 20:50:00,2026-07-17 16:58:00,8
VA2RC/P,FN97BJ,47.396,-61.875,579,2026-07-11 13:28:00,2026-07-12 00:46:00,2
VA3NFA,FN25DI,45.354,-75.708,780,2026-07-10 21:46:00,2026-07-12 21:38:00,3
VA3PZA,FN25DJ,45.396,-75.708,209,2026-07-11 01:38:00,2026-07-13 21:42:00,3
VA3ROM,EN58JK,48.438,-89.208,140770,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VA3ROM-1,EN58JK,48.438,-89.208,91786,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VA3VF,FN25,45.479,-75.042,27,2026-07-10 18:08:00,2026-07-10 18:10:00,1
VA3VOR,FN14RL,44.479,-76.542,993,2026-07-10 19:06:00,2026-07-17 16:50:00,8
VA3ZC,FN03IA,43.021,-79.292,105,2026-07-12 18:38:00,2026-07-12 20:46:00,1
VA5YOY,DO74IX,54.979,-105.292,1146,2026-07-10 17:00:00,2026-07-11 02:42:00,2
VA6MR,DO33BN,53.562,-113.875,44187,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VA6OK,DO42,52.479,-111.042,7,2026-07-10 18:38:00,2026-07-10 18:42:00,1
VA7AMV,CN88HJ,48.396,-123.375,854,2026-07-13 05:52:00,2026-07-15 14:38:00,2
VA7GEM,CN89LI,49.354,-123.042,2888,2026-07-10 17:00:00,2026-07-17 16:56:00,8
VA7SL,CN89RE,49.188,-122.542,549,2026-07-14 18:50:00,2026-07-17 04:40:00,3
VA7XMH,CN88HP,48.646,-123.375,1390,2026-07-15 17:02:00,2026-07-17 16:42:00,3
VA7ZM,CN89JD,49.146,-123.208,27,2026-07-15 01:58:00,2026-07-15 02:06:00,1
VA7ZT,DN09,49.479,-119.042,438,2026-07-11 04:44:00,2026-07-11 14:28:00,1
VE2CWT,FN46IS,46.771,-71.292,164,2026-07-11 00:42:00,2026-07-16 19:08:00,3
VE2DPF,FN35CA,45.021,-73.792,16801,2026-07-10 17:12:00,2026-07-17 16:54:00,8
VE2EBM,FN36,46.479,-73.042,102,2026-07-13 20:06:00,2026-07-13 22:52:00,1
VE2EBM,FN36LB,46.062,-73.042,58149,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE2FU,FN46,46.479,-71.042,436,2026-07-11 05:00:00,2026-07-11 18:52:00,1
VE2FU,FN46IS,46.771,-71.292,6106,2026-07-10 17:02:00,2026-07-17 16:48:00,8
VE2JDL,FN46HS,46.771,-71.375,375,2026-07-17 11:58:00,2026-07-17 13:52:00,1
VE2SIL,FN35CM,45.521,-73.792,9931,2026-07-10 17:00:00,2026-07-14 13:16:00,5
VE2SUS,FN35,45.479,-73.042,3808,2026-07-10 17:00:00,2026-07-16 21:02:00,5
VE2SUS,FN35CA,45.021,-73.792,11,2026-07-16 18:32:00,2026-07-16 20:42:00,1
VE2SUS,FN35CL,45.479,-73.792,7378,2026-07-10 17:00:00,2026-07-16 21:28:00,6
VE3CWM,FN15XI,45.354,-76.042,42544,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE3DKR,EN94OE,44.188,-80.792,32,2026-07-17 09:56:00,2026-07-17 10:02:00,1
VE3DLH,FN04GO,44.604,-79.458,33,2026-07-11 22:36:00,2026-07-14 00:16:00,2
VE3DMU,FN25CG,45.271,-75.792,29,2026-07-10 22:18:00,2026-07-17 16:58:00,2
VE3EBR,FN25BI,45.354,-75.875,693,2026-07-11 15:40:00,2026-07-17 16:56:00,5
VE3EZZ,EN92JW,42.938,-81.208,9,2026-07-12 21:44:00,2026-07-12 21:44:00,1
VE3GIF-7,FN03JS,43.771,-79.208,13910,2026-07-11 00:02:00,2026-07-17 14:50:00,7
VE3GXD,FN24,44.479,-75.042,205,2026-07-13 00:02:00,2026-07-17 00:52:00,4
VE3IIM,EN94LD,44.146,-81.042,2648,2026-07-11 03:02:00,2026-07-15 11:22:00,5
VE3MNX,EN82VE,42.188,-82.208,13744,2026-07-14 01:18:00,2026-07-17 03:58:00,4
VE3NJF,EN89XH,49.312,-82.042,17424,2026-07-10 17:00:00,2026-07-16 13:46:00,7
VE3NM,FN14,44.479,-77.042,24606,2026-07-10 17:00:00,2026-07-17 16:56:00,8
VE3NM,FN14TF,44.229,-76.375,12,2026-07-10 21:18:00,2026-07-17 12:30:00,7
VE3OCB,FN25FC,45.104,-75.542,30,2026-07-16 10:16:00,2026-07-16 10:36:00,1
VE3PHZ,FN25FG,45.271,-75.542,101,2026-07-10 22:30:00,2026-07-17 15:36:00,8
VE3PRO,EN93HK,43.438,-81.375,8183,2026-07-10 17:00:00,2026-07-17 16:58:00,5
VE3RIP,EN94,44.479,-81.042,5625,2026-07-11 02:48:00,2026-07-15 11:12:00,5
VE3RIP,EN94LD,44.146,-81.042,282,2026-07-11 03:00:00,2026-07-15 11:10:00,5
VE3UJK,FN04,44.479,-79.042,40,2026-07-16 02:48:00,2026-07-16 03:00:00,1
VE3XLT,EN93UV,43.896,-80.292,199,2026-07-14 22:06:00,2026-07-14 23:18:00,1
VE3XVC,FN03GX,43.979,-79.458,108,2026-07-12 00:03:00,2026-07-12 00:29:00,1
VE3YU,EN93XP,43.646,-80.042,41,2026-07-16 14:32:00,2026-07-16 14:50:00,1
VE4ACE,EN19KU,49.854,-97.125,13401,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE4BJZ,EN19PM,49.521,-96.708,85,2026-07-12 04:10:00,2026-07-17 16:08:00,5
VE4CA,EN19PO,49.604,-96.708,548,2026-07-11 03:28:00,2026-07-17 09:26:00,7
VE4DRK,EN19LU,49.854,-97.042,71463,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE4EV,EN19LU,49.854,-97.042,2,2026-07-13 04:24:00,2026-07-16 08:34:00,2
VE4FEB,EN19LV,49.896,-97.042,2055,2026-07-10 17:50:00,2026-07-17 16:48:00,8
VE4KRK,EN19GU,49.854,-97.458,34068,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE5CAF,DO62,52.479,-107.042,453,2026-07-14 21:56:00,2026-07-15 02:40:00,2
VE5CRL,DO62,52.479,-107.042,122,2026-07-15 15:52:00,2026-07-15 16:38:00,1
VE5CRL,DO62RC,52.104,-106.542,28541,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE5DR,DO62,52.479,-107.042,542,2026-07-17 08:46:00,2026-07-17 16:58:00,1
VE5DTM,DO80DM,50.521,-103.708,96,2026-07-12 23:46:00,2026-07-14 00:52:00,3
VE5SAR,DO70RK,50.438,-104.542,10712,2026-07-10 17:00:00,2026-07-17 16:54:00,8
VE6BSV,DO34IR,54.729,-113.292,514,2026-07-17 02:30:00,2026-07-17 16:54:00,1
VE6EY,DO20WW,50.938,-114.125,17048,2026-07-11 20:32:00,2026-07-15 20:02:00,5
VE6FT,DO24KA,54.021,-115.125,113806,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE6HFD,DO41AP,51.646,-111.958,3988,2026-07-13 01:08:00,2026-07-17 00:40:00,5
VE6JY,DO33OR,53.729,-112.792,224291,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE6KDX,DO34UV,54.896,-112.292,112371,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE6KP,DO32KS,52.771,-113.125,6215,2026-07-10 17:00:00,2026-07-11 13:38:00,2
VE6LAX,DO21,51.479,-115.042,104,2026-07-15 02:10:00,2026-07-17 04:10:00,3
VE6PDQ,DO34LR,54.729,-113.042,60756,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE6SAR,DO16EE,56.188,-117.625,611,2026-07-15 22:46:00,2026-07-17 16:26:00,3
VE7AFV,CN89OF,49.229,-122.792,13073,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE7EHP,CO90PU,50.854,-120.708,5101,2026-07-10 17:00:00,2026-07-17 16:58:00,6
VE7KNL,DN19IE,49.188,-117.292,546,2026-07-12 18:26:00,2026-07-14 16:52:00,3
VE7LGN,CO90LN,50.562,-121.042,60422,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VE7RVS,CN89,49.479,-123.042,2892,2026-07-12 21:46:00,2026-07-16 03:54:00,5
VE7RVS,CN89LC,49.104,-123.042,44,2026-07-13 13:04:00,2026-07-15 12:04:00,3
VE7RVS,CN89OF,49.229,-122.792,10,2026-07-13 22:08:00,2026-07-14 23:10:00,2
VE7RWZ,CN89DD,49.146,-123.708,20,2026-07-13 13:06:00,2026-07-13 13:18:00,1
VE7VP,CN89NC,49.104,-122.875,2647,2026-07-14 20:26:00,2026-07-15 22:06:00,2
VE7YIO,CN89MG,49.271,-122.958,941,2026-07-10 17:22:00,2026-07-17 16:52:00,8
VE8DAV,CP65PG,65.271,-126.708,683,2026-07-11 20:54:00,2026-07-12 03:52:00,2
VK1/SWL,QF44,-35.521,148.958,620,2026-07-10 17:08:00,2026-07-17 16:50:00,8
VK1DF,QF44OT,-35.188,149.208,704,2026-07-10 17:08:00,2026-07-17 16:50:00,8
VK1KW,QF44MT,-35.188,149.042,39,2026-07-10 23:06:00,2026-07-16 11:22:00,4
VK1OD,QF55FM,-34.479,150.458,187,2026-07-10 23:44:00,2026-07-16 07:42:00,5
VK1TZ,QF44NM,-35.479,149.125,779,2026-07-10 17:08:00,2026-07-17 16:50:00,8
VK2AMF-20,QF44PU,-35.146,149.292,2327,2026-07-11 02:04:00,2026-07-17 05:50:00,5
VK2ARO,QF56AO,-33.396,150.042,144,2026-07-15 09:32:00,2026-07-16 07:00:00,2
VK2ARX/SDR,QF55HJ,-34.604,150.625,394,2026-07-12 04:12:00,2026-07-15 03:32:00,4
VK2ATW,QF46HJ,-33.604,148.625,6537,2026-07-15 02:14:00,2026-07-16 04:20:00,2
VK2AWN,QF69KN,-30.438,152.875,56,2026-07-13 01:49:00,2026-07-16 08:07:00,4
VK2CEL,QF57TA,-32.979,151.625,6562,2026-07-10 17:02:00,2026-07-17 16:58:00,8
VK2DAY,QF56,-33.521,150.958,378,2026-07-10 20:48:00,2026-07-16 10:40:00,7
VK2DAY,QF56OG,-33.729,151.208,5,2026-07-11 04:14:00,2026-07-16 04:08:00,3
VK2DPG,QF08RB,-31.938,141.458,263,2026-07-11 04:24:00,2026-07-13 00:32:00,3
VK2EAM,QF68JV,-31.104,152.792,638,2026-07-10 22:06:00,2026-07-17 09:06:00,8
VK2GGC,QF57VL,-32.521,151.792,7,2026-07-13 16:04:00,2026-07-13 16:06:00,1
VK2IJM,QF56NI,-33.646,151.125,164,2026-07-10 22:58:00,2026-07-17 12:12:00,8
VK2JMR,QF68KI,-31.646,152.875,65,2026-07-11 04:12:00,2026-07-17 10:24:00,7
VK2KNC,QF57SF,-32.771,151.542,4,2026-07-13 13:46:00,2026-07-13 13:46:00,1
VK2KYB,QF56LF,-33.771,150.958,25,2026-07-10 23:52:00,2026-07-11 07:36:00,2
VK2NP,QF56MA,-33.979,151.042,3143,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VK2NSB,QF54AB,-35.938,150.042,990,2026-07-14 09:30:00,2026-07-15 07:02:00,2
VK2PYG,QF55DI,-34.646,150.292,6,2026-07-16 03:54:00,2026-07-16 04:42:00,1
VK2VJ,QF57,-32.521,150.958,21,2026-07-16 08:18:00,2026-07-16 11:34:00,1
VK2WF,QF55BG,-34.729,150.125,1661,2026-07-10 17:00:00,2026-07-17 16:52:00,8
VK2WN,QG61,-28.521,152.958,196,2026-07-14 17:02:00,2026-07-16 22:16:00,3
VK2WSL,QF56,-33.521,150.958,524,2026-07-10 18:24:00,2026-07-11 07:00:00,2
VK2WSL,QF56LC,-33.896,150.958,2,2026-07-10 22:42:00,2026-07-10 22:54:00,1
VK2WSL,QF57,-32.521,150.958,1205,2026-07-11 18:30:00,2026-07-17 01:34:00,7
VK2XDG,QF56PN,-33.438,151.292,435,2026-07-10 17:00:00,2026-07-17 16:54:00,8
VK2XSM,QF56OG,-33.729,151.208,23,2026-07-11 04:18:00,2026-07-17 04:34:00,5
VK2YQA,QG55AB,-24.938,150.042,4,2026-07-14 22:48:00,2026-07-14 22:48:00,1
VK3,QF22NI,-37.646,145.125,2260,2026-07-10 17:00:00,2026-07-17 16:48:00,8
VK3AG,QG61ST,-28.188,153.542,50,2026-07-12 03:30:00,2026-07-12 06:40:00,1
VK3AG,QG62QF,-27.771,153.375,1,2026-07-17 07:24:00,2026-07-17 07:24:00,1
VK3AMW,QF22IR,-37.271,144.708,2843,2026-07-11 00:16:00,2026-07-17 06:46:00,7
VK3ARW,QF12RV,-37.104,143.458,307,2026-07-10 23:52:00,2026-07-11 04:48:00,2
VK3BAL,QF22MC,-37.896,145.042,206,2026-07-10 21:02:00,2026-07-15 23:46:00,6
VK3BRJ/R,QF21EU,-38.146,144.375,3800,2026-07-10 17:02:00,2026-07-17 16:38:00,8
VK3CHR,QF22OB,-37.938,145.208,17805,2026-07-11 13:22:00,2026-07-17 16:58:00,7
VK3CMZ,QF13XA,-36.979,143.958,28744,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VK3DAA,QF22QG,-37.729,145.375,17811,2026-07-10 17:00:00,2026-07-15 02:42:00,6
VK3DRN,QF22ME,-37.812,145.042,5,2026-07-13 02:36:00,2026-07-13 02:48:00,1
VK3DXE,QF21NV,-38.104,145.125,9807,2026-07-11 09:00:00,2026-07-17 16:58:00,7
VK3FC,QF22QL,-37.521,145.375,1,2026-07-13 05:14:00,2026-07-13 05:14:00,1
VK3FSK,QF22KG,-37.729,144.875,1443,2026-07-10 23:46:00,2026-07-17 16:58:00,8
VK3GLN,QF12WO,-37.396,143.875,13620,2026-07-10 17:00:00,2026-07-17 16:58:00,8
VK3HP,QF21NT,-38.188,145.125,2,2026-07-17 09:10:00,2026-07-17 09:10:00,1
VK3JNI,QF22OH,-37.688,145.208,14,2026-07-15 11:02:00,2026-07-15 11:48:00,1
VK3KCX/1,QF22QD,-37.854,145.375,68,2026-07-13 07:56:00,2026-07-13 11:56:00,1
VK3KEZ,QF31GQ,-38.312,146.542,11511,2026-07-10 17:00:00,2026-07-17 16:58:00,8
